ID	Gene1	Gene2	NumSupp	Chrom1	Breakpoint1	Chrom2	Breakpoint2	SupportingReads
GF040177	ENSG00000285218	MT-ND2	1	chr3	170672569	chrM	5230	dd2e7840-690a-455c-9d34-294645d9591a
GF040178	TSPAN18	SLC29A1	1	chr11	44934356	chr6	44233850	dd300bbe-4353-415e-9558-5a954f8dedf4
GF040179	EIF4B	RALGDS	1	chr12	53042208	chr9	133097721	dd30efe5-9b3d-4e21-8f52-42ea40208b3b
GF040180	EIF5B	MT-TL1	1	chr2	99371680	chrM	3214	dd31356b-c857-4105-ba14-96f4718f6714
GF040181	ENSG00000224746	CNTNAP3P2	1	chr7	135926862	chr9	67226948	dd31c270-bdea-46be-b26e-e429aa963281
GF040182	ENSG00000267168	PTMA	1	chr17	76734829	chr2	231711907	dd33e0a2-aeaa-4331-bad2-bf691417beeb
GF040183	ZWINT	CDC37	1	chr10	56359852	chr19	10391226	dd344a94-0476-4a1e-94df-2d9b7538866d
GF040184	RPL4	PPP4R1	1	chr15	66499321	chr18	9614550	dd34802a-f9ac-4827-ba79-25bd5b792a87
GF040185	NDUFS5	APRT	1	chr1	39034611	chr16	88809473	dd366607-7d8c-4e26-bd73-adad61dfa0df
GF040186	HNRNPH3	CMIP	1	chr10	68342009	chr16	81711642	dd3cf75d-ab2d-4d54-9241-93e33e5c00fe
GF040187	RPS13	ENSG00000285854	1	chr11	17077245	chr12	21635343	dd3e2a1b-4055-46e9-8063-e3c125c4536c
GF040188	CCT3	MT-ATP6	1	chr1	156310655	chrM	8791	e2a21501-50b8-481e-a95d-29be266e902b
GF040189	CCT3	MT-ATP6	1	chr1	156338280	chrM	8812	dd3ed301-3205-453b-9bfe-1889cf0d6de8
GF040190	ENSG00000267984	ENSG00000269403	1	chr19	51345381	chr19	51368018	dd40a183-1dd3-4ef6-8700-387bbeafcda8
GF040191	VARS1	BAG2	1	chr6	31783173	chr6	57182061	dd410de8-2f3d-4dbe-a45d-1c2f18ec9a4a
GF040192	DOCK1	ENSG00000236449	1	chr10	126905442	chr2	174719866	dd41bf20-48cc-4d99-b979-e97f5ef94887
GF040193	SRM	RPS10-NUDT3	1	chr1	11054591	chr6	34417453	dd45f73a-05bf-4414-add6-5f3538379734
GF040194	MTRFR	SPCS3	1	chr12	123257264	chr4	176331844	dd4bdb58-8494-47e4-a26a-cce27540bb0e
GF040195	TMED2	ENSG00000267059	1	chr12	123598138	chr19	1605447	dd4cc2a6-8920-40cc-a378-e9ebc0d06a2e
GF040196	SMIM12	MDH2	1	chr1	34855068	chr7	76048105	dd4ccc16-5977-4050-b07d-e1311c202d3c
GF040197	EFCAB2	PSMC1P1	1	chr1	245124523	chr3	68635695	dd4db47e-b537-43b2-8d75-b4674c10fd1c
GF040198	PRKD3	XPO1	1	chr2	37324680	chr2	61533902	dd51ead1-f6cf-414a-84d5-7082be7fa658
GF040199	COX5A	RPL8	1	chr15	74920279	chr8	144789771	dd5ac9f7-7bc6-4078-80af-1ba06b759050
GF040200	ENSG00000286279	RPS15A	1	chr12	59368371	chr16	18789118	dd5ae726-e39d-45d2-91fa-f1407f5b48a2
GF040201	CLNS1A	RPL19	1	chr11	77616158	chr17	39203000	dd5e4cff-79f7-4fb4-bed9-2a27cd0c72c6
GF040202	BDNF-AS	GRIK2	1	chr11	27657463	chr6	101707578	dd5f995e-4c6f-491b-9261-62b870c74d66
GF040203	CPSF2	RPS7	1	chr14	92121992	chr2	3580914	dd5fe43f-0da5-426c-87f1-f12e0fb1d682
GF040204	HMGXB4	UXT	1	chr22	35257486	chrX	47658929	dd606183-5e6d-4aca-8864-a254522f5f83
GF040205	NUMBL	MT-ATP6	1	chr19	40666795	chrM	8918	dd610b79-d958-4e12-bfa1-0d0d5e243457
GF040206	NAP1L1	BRD2	1	chr12	76047242	chr6	32980898	dd62146d-2e03-4d10-b8fa-40aecb8d850d
GF040207	S100A16	MKI67	1	chr1	153606994	chr10	128105495	dd63e53c-30e8-4dcb-ab57-f0d7a4a725bd
GF040208	RPS18	HSP90AB1	1	chr6	33272105	chr6	44252003	dd64dbe3-2e2d-4d84-9690-1019ade4095d
GF040209	PRKCA	MT-ND2	1	chr17	66804488	chrM	5227	dd6522f4-cef7-4afd-9c49-67325e3a5928
GF040210	GSTP1	ENSG00000124593	1	chr11	67583814	chr6	41787742	dd6737c8-d817-4001-aa19-6f43061aeed1
GF040211	ARID1A	FUS	1	chr1	26780911	chr16	31191395	dd6b6a7d-92ba-4415-a627-791cd3638ea1
GF040212	ENSG00000275993	CDK16	1	chr21	6122192	chrX	47229990	dd6ca51c-3093-4cf4-bcd0-b38cff8e9648
GF040213	CKAP5	NUBPL	1	chr11	46778512	chr14	31825740	dd6fefa4-0416-4226-8ca8-c7c716996139
GF040214	DBI	SPTAN1	1	chr2	119366990	chr9	128552598	dd738da8-82d4-476b-a3a9-9664a1de495a
GF040215	CFL1	WBP4	1	chr11	65858179	chr13	41061540	dd779a73-65da-4e15-b2ca-ca2075761fd7
GF040216	ATP13A3	MT-RNR2	1	chr3	194405019	chrM	1992	dd785918-9412-409c-9527-c3e876a937b7
GF040217	OST4	EIF3D	1	chr2	27070489	chr22	36510857	dd7a7f49-d9eb-4821-b48a-3a04a3bfa79a
GF040218	TRAPPC1	NUP85	1	chr17	7931829	chr17	75235754	dd7c7ec7-947f-42bd-bd28-cddd14fb7a7e
GF040219	ACTR3	XRN2	1	chr2	113890057	chr20	21339069	dd7d8950-366e-40bb-a34c-5db080f60172
GF040220	NUP50	MT-CYB	1	chr22	45187197	chrM	15732	dd7dc4bc-a5c6-49b5-9deb-9e8385fef6d7
GF040221	PTMA	SUB1	1	chr2	231708526	chr5	32601126	dd7ed415-910c-476f-ac06-99d916d404aa
GF040222	CISD3	STEAP1B	1	chr17	38734284	chr7	22510645	dd7f487d-4f90-4358-b24f-54f198d905ed
GF040223	HACE1	RPL10	1	chr6	104728924	chrX	154398480	dd7fd28e-9e05-481f-bdcc-9046a1b7ebbe
GF040224	ATG5	RPL10	1	chr6	106308365	chrX	154398480	dd7fd28e-9e05-481f-bdcc-9046a1b7ebbe
GF040225	HACE1	ATG5	1	chr6	104785318	chr6	106308365	dd7fd28e-9e05-481f-bdcc-9046a1b7ebbe
GF040226	CNIH2	EEF1B2	1	chr11	66284685	chr2	206162792	dd801ce1-2fb4-4a37-b25b-7a8c2024d9fa
GF040227	GAPDH	MAVS	1	chr12	6537902	chr20	3874535	dd803ffa-9e5a-4bd5-a800-0c0fe0c56d26
GF040228	AMBRA1	HSPD1	1	chr11	46428805	chr2	197500380	dd8192f8-9603-4f37-b1d8-b97027b72f41
GF040229	AP5M1	MAU2	1	chr14	57275451	chr19	19320828	dd82196f-8c58-4fa9-bf2d-fdc985d83599
GF040230	NDUFC1	MT-RNR2	1	chr4	139295834	chrM	1670	dd836c1e-82b0-4da6-bd1f-d4e4f5a02906
GF040231	PTMS	TUFM	1	chr12	6770678	chr16	28844857	dd83cd76-39c5-468d-b772-047e780a744b
GF040232	C16orf95	POLR2B	1	chr16	87302813	chr4	56995388	dd858bef-bb46-4138-b57b-5179d5075534
GF040233	TUBA1C	YIPF6	1	chr12	49272557	chrX	68536737	dd868ebb-65ec-4c0c-be36-8116c84860b9
GF040234	SDHB	PPFIA1	1	chr1	17054083	chr11	70384395	dd873d7d-ff9f-40a5-84d6-81ceb725e49f
GF040235	HNRNPM	HNRNPDL	1	chr19	8489113	chr4	82424630	dd8805a5-fba2-40e4-85e6-c616cf0ba798
GF040236	ANXA2	COQ9	1	chr15	60347339	chr16	57451046	dd8a277f-b8d4-4a9d-8f57-7ddfeaff834a
GF040237	RPSAP52	CCNB1	1	chr12	65825380	chr5	69167918	dd8cd0f6-a7d7-47fa-bf4b-d9251a3e86ce
GF040238	ENSG00000262560	EEF2	1	chr15	43792306	chr19	3985459	dd8dc5a6-dfbf-4870-b10d-c4c30e892e4d
GF040239	TRUB1	AMBRA1	2	chr10	114938211	chr11	46428618	dd937a30-81d7-4851-accd-000d4037f462
GF040240	KLHDC4	KDELR1	1	chr16	87711443	chr19	48391468	dd953501-0889-4bd1-bd92-a9e89430c7c4
GF040241	ANKRD11	PITPNC1	1	chr16	89288534	chr17	67532803	dd95c209-d2df-476f-aa1b-12f7bb62b4f0
GF040242	MAX	MT-ATP8	1	chr14	65075696	chrM	8451	dd97bf89-7b27-476f-b260-233f193954b7
GF040243	NDFIP1	ENSG00000228010	1	chr5	142108800	chr7	6688440	dd97f4cd-58a1-4145-9347-837946b8ea73
GF040244	ZNG1DP	ZNG1E	1	chr9	65290625	chr9	65730456	dd9d36eb-1c8f-40a1-9648-f15c1af141c9
GF040245	MT-RNR2	VBP1	1	chrM	2197	chrX	155238896	dd9d8b76-ab1d-4dd1-bd3a-1782461618b3
GF040246	GAPDH	SAT1	1	chr12	6534516	chrX	23786202	dd9efb2b-2e73-48ab-abe9-e7faa50eda5d
GF040247	OVOL2	RAC1	1	chr20	17990678	chr7	6403109	dda40bca-421f-4daf-a8b2-4fee29843023
GF040248	EOGT-DT	NPM1	2	chr3	69052250	chr5	171390065	dda7b10b-0eaf-4d41-9205-fb405f8a9c72
GF040250	MRPL28	CCDC12	1	chr16	370226	chr3	46921750	ddacf5ad-0673-4fe7-b9c1-cd46bd18b6c2
GF040251	IER5	CSRNP2	1	chr1	181090397	chr12	51063231	ddad4b2f-89d5-4b4e-a509-036670fc2a48
GF040252	RPL5P6	RPL5	1	chr1	91024676	chr1	92832042	ddadb8b8-74bc-45ac-b688-ab5f9f0f30c6
GF040253	LINC02964	LINC00861	1	chr8	125680023	chr8	126008190	ddae6f55-fc37-405a-a396-9dff5814bd10
GF040254	ZNF672	MT2P1	1	chr1	248838481	chr4	68376335	ddb2df93-b4f6-4c9d-a258-bd2d2a7b63be
GF040255	ENSG00000269082	ZNF525	1	chr19	52967405	chr19	53375998	ddb32f96-fef6-4843-908d-a92c4507ef26
GF040256	RPS2	EEF1A1	1	chr16	1962067	chr6	73517517	ddb81f16-a54e-4cf7-afea-9b603462e415
GF040257	PUSL1	ACAP3	1	chr1	1308583	chr1	1308651	ddb8748e-4336-48fb-a7d3-f9b6e18f8d5b
GF040258	ABRAXAS1	RBMX	1	chr4	83485099	chrX	136873843	ddb98b79-45f1-40fa-9252-a45fb5acdb4b
GF040259	ENSG00000286221	WWP1	2	chr16	81006881	chr8	86467479	ddbb0b33-4052-4540-9e41-41670fcf9f04
GF040261	XRCC2	MT-ATP8	1	chr7	152676142	chrM	8476	ddbbeb03-06b4-4418-9046-249cb6532ae0
GF040262	MRPL15	SLC25A5	1	chr8	54147887	chrX	119471318	ddbc2ac1-b746-478f-9759-546653ee95b1
GF040263	CAPZA1	GLUD1	1	chr1	112619831	chr10	87050494	ddbceae6-5f0a-453f-b603-7878008d1b9a
GF040264	CMIP	RPL3	1	chr16	81570782	chr22	39315477	ddbe0470-446a-49ca-8f6c-759f836138f6
GF040265	BEST1	EEF1A1	1	chr11	61964790	chr6	73518103	ddbf2245-0bb9-45d3-87a4-1aaeef85f511
GF040266	RCC1	PTPRD	1	chr1	28509338	chr9	9442062	ddc025cd-7629-44f3-9249-6bc6a5479356
GF040267	RCC1	PTPRD	1	chr1	28506463	chr9	9442282	ddc025cd-7629-44f3-9249-6bc6a5479356
GF040268	RPL7P9	UBE2I	1	chr1	96679020	chr16	1314017	e87eb79c-ff7e-4f83-8ee8-701b5ea7821e
GF040269	RPL7P9	UBE2I	1	chr1	96679640	chr16	1309641	ddc17c22-2ece-4172-a45b-bc21f042f9bf
GF040270	PFDN2	KTN1	1	chr1	161100672	chr14	55670754	ddc2dff8-d78b-4741-bf31-730633a7d9f3
GF040271	RPLP2	PDHA1	1	chr11	810025	chrX	19343942	ddc317ca-14c8-46d5-a5ac-8f552f8c1364
GF040272	FAAH	ENSG00000290318	1	chr1	46413843	chr3	49411954	ddc32cf0-4019-437a-9374-a9f929559ffb
GF040273	SRSF10	NDUFV2	1	chr1	23969648	chr18	9102729	ddc44b4a-4653-4f18-97c4-40f7b64e3c89
GF040274	ENSG00000258344	RPL37A	1	chr12	54280748	chr2	216501463	ddc49ef3-60de-408d-bab9-0d5eb043fd8c
GF040275	YWHAE	PKN3	1	chr17	1344711	chr9	128703617	ddc68133-b394-412c-826a-1a45f6b24fbd
GF040276	TPT1	ACTB	1	chr13	45337176	chr7	5530600	ddcc6dc6-b779-4f1b-8dc1-9d7de27c21d3
GF040277	TPTE2	MT-ND6	1	chr13	19470510	chrM	14621	ddcd8052-cfb9-46ba-8b8a-1d27e465e097
GF040278	MFSD12	HMG20B	1	chr19	3573014	chr19	3573174	ddce7308-6595-40dc-b757-b6bde736d0a4
GF040279	PABPC4	BSG	1	chr1	39560826	chr19	583492	ddcf604d-fd05-4e94-a971-018b601a0512
GF040280	DTWD2	LARP1	1	chr5	118974490	chr5	154803600	ddd22331-72fb-4bac-be03-e06426b9d0c4
GF040281	HDDC2	CHRAC1	1	chr6	125300632	chr8	140516566	ddd285c8-5737-4962-8ab1-177c4fb4fc6a
GF040282	CYCS	MT-ND4	1	chr7	25123753	chrM	11532	ddd29447-9c17-45c9-8dd0-1a7557ac485e
GF040283	RPL19	EIF1AX	1	chr17	39204692	chrX	20127722	ddd2fe99-e94e-42a0-9d44-cb28f808df30
GF040284	BCL2L14	MARCHF7	1	chr12	12117979	chr2	159759227	ddd327c5-ca1b-4fe3-b575-3fd14588ebd8
GF040285	ENSG00000287398	DANCR	1	chr3	75214621	chr4	52712959	ddd3ce80-76fc-408f-8d10-72ec75dc230c
GF040286	ENSG00000267469	MT-ND5	1	chr19	3053770	chrM	12377	ddd46562-1231-4f14-9c15-78564c471ba6
GF040287	SLC35F2	SCNN1A	1	chr11	107897648	chr12	6375101	ddd78efb-65e8-4d52-acb6-9ecdbe52e29e
GF040288	LRP5	ORMDL1	1	chr11	68312619	chr2	189784342	dddc432c-26bc-499f-aee5-10042bd42373
GF040289	CD9	MT-RNR2	1	chr12	6238050	chrM	1672	dddfb6d2-8723-47dd-9348-92fc5318d31a
GF040290	MIR4300HG	ANKRD17	1	chr11	82689818	chr4	73076056	dde095b3-de86-4861-911c-4ea09e30935f
GF040291	TUBA1B	PKM	1	chr12	49128034	chr15	72199151	dde34dc4-77a2-4865-a89b-fc3f9fea3e58
GF040292	SAMM50	EEF1A1	1	chr22	43972299	chr6	73520045	dde91b2f-cae7-4f04-b4c9-9b116b787efb
GF040293	RSL1D1	CTSB	1	chr16	11841697	chr8	11844321	dde96c22-71e8-4a9d-b4d3-876c12456dce
GF040294	STIM2	PCDH7	1	chr4	26858195	chr4	30953466	ddec805d-3224-4805-9697-d16744fb1ee3
GF040295	PLD5P1	NME1-NME2	1	chr10	38360137	chr17	51166836	ddef467c-3e07-480d-bdd9-d1b3d7674b49
GF040296	GLRX5	NME1-NME2	1	chr14	95535029	chr17	51166906	ddefaf9a-de59-43f3-a58d-ccf99599d409
GF040297	HSP90B1	MYO6	1	chr12	103939508	chr6	75890123	ddefdacf-aa77-4f1b-a692-5922aa89001b
GF040298	TTC17	ZFYVE21	2	chr11	43493965	chr14	103715815	ddf37b04-c5c4-4c5a-b3c9-07ef5e865ca9
GF040300	NR2F2-AS1	VRK2	1	chr15	96326353	chr2	58123099	ddf41edf-a8ca-4a29-8e2d-2d920ea259b4
GF040301	NPW	RPL9	1	chr16	2019907	chr4	39458514	ddf63395-b61e-4bec-987c-ec518d7016db
GF040302	RNF207	TNPO3	1	chr1	6219779	chr7	128964664	ddf909f5-8e52-4c2c-869c-04a846abebbb
GF040303	RPL37A	SYAP1	1	chr2	216498843	chrX	16765344	ddf9f645-b3e1-4e7f-949a-8f3773881c60
GF040304	PPP3CB-AS1	USP54	1	chr10	73517487	chr10	73576071	ddfccccf-ce42-4919-985f-9cc8bfb6df33
GF040305	CSDC2	PMM1	1	chr22	41577368	chr22	41584004	ddffe848-2a1e-4f31-a506-59a6c1a0d478
GF040306	RPL36AL	STC2	1	chr14	49620589	chr5	173328423	de00229b-62fd-41e8-a114-2cdfc7922ae1
GF040307	TUFM	PPIAP22	1	chr16	28843947	chr21	18858148	de011191-41b3-4fae-a301-75d2fc0fcf40
GF040308	RPP14	TFG	1	chr3	58318049	chr3	100748911	de0653db-a48e-45a8-8078-74f19bc6c211
GF040309	ECD	ACSF3	1	chr10	73167990	chr16	89093926	de06b73e-7a3d-4a0e-b3c3-17136c185431
GF040310	ENSG00000285854	OLA1	1	chr12	21654627	chr2	174075009	de079376-eec3-419c-8b91-6eeeb52be64d
GF040311	ASAP2	ARL15	1	chr2	9266067	chr5	53884369	de082c28-69dd-47e5-a128-1d6370fb736d
GF040312	FAF1	EIF4B	1	chr1	50591746	chr12	53034665	de097d50-06b1-4e49-b6c7-37469e5fea4e
GF040313	RPL27A	MT-ATP8	2	chr11	8685845	chrM	8467	de0b1eeb-229d-47ab-84b2-28fcecb74673
GF040314	PPIB	NARS1	1	chr15	64156083	chr18	57615901	de0c2267-aa11-4ddc-a81d-ccdde25ec537
GF040315	PPP1CC	THOC6	1	chr12	110742932	chr16	3024066	de0d1962-910f-494a-b86e-673cda348ba7
GF040316	INAFM2	AP1S1	1	chr15	40324927	chr7	101160663	de0de53e-54d7-44a4-84bb-808c5c953e88
GF040317	IPO9	ENSG00000236449	1	chr1	201829213	chr2	174719804	de12d7db-7553-4e2e-a71d-e71a1c6be46f
GF040318	CCND1	GPC1	1	chr11	69653162	chr2	240466548	de1542ec-f25b-4dbe-824f-0a5bda8c259c
GF040319	SNHG29	RPSA2	1	chr17	16442050	chr19	23827511	de18cdf9-0056-4fe7-bd55-7a703ceee0b9
GF040320	SNHG29	RPSA	1	chr17	16442050	chr3	39412424	de18cdf9-0056-4fe7-bd55-7a703ceee0b9
GF040321	RPL3	ADAM9	1	chr22	39319615	chr8	38996972	de1c9c59-e583-4cd7-a8a1-0f4faa5519f1
GF040322	PSENEN	SNX13	1	chr19	35745628	chr7	17818919	de1f866d-dc4a-475e-9c2c-21e50e41982b
GF040323	ENSG00000251661	SLU7	1	chr11	320859	chr5	160403145	de21eac0-bf3a-475c-a780-5798e73449e1
GF040324	RPS18	TCEAL8	1	chr6	33272098	chrX	103255158	de22f249-b4d1-473d-ac2b-7c8ab51bea83
GF040325	PUS1-AS1	MT-ND1	1	chr12	131929413	chrM	3587	de272377-d825-4f96-b91a-1b244e680282
GF040326	KCTD2	ZBTB9	1	chr17	75042658	chr6	33456499	de3009da-bb86-4acf-981d-a31269734b9e
GF040327	RPL36AL	SMARCD3	1	chr14	49618919	chr7	151242322	de32349c-9e90-4c6a-b65a-04ba058aec28
GF040328	ERRFI1	PFN1	1	chr1	8012086	chr17	4945785	de34abe1-c85c-40f8-ad59-167fafb30041
GF040329	CCT5	EMD	1	chr5	10265012	chrX	154379381	de35eaa3-d509-4856-887c-7fa46437ab8c
GF040330	ENSG00000249209	SLX9	1	chr21	33907456	chr21	44960167	de36e845-a5f9-42e7-b020-0a1dee7b6aa2
GF040331	RELA	ENSG00000291015	1	chr11	65662947	chr22	38352786	de39a206-73d7-4970-8db6-3f2c271f0fb5
GF040332	TANK	HSPD1	1	chr2	161160442	chr2	197500361	de3a13e3-06fa-486f-aa05-c58507eca38e
GF040333	ENSG00000223720	NPAS2	1	chr1	48196346	chr2	100904730	de3ac0ec-df4c-46aa-9d96-42758552df2b
GF040334	RPN2	GART	1	chr20	37179093	chr21	33524008	de3b46c6-d552-4ad3-8906-112d308735aa
GF040335	SNF8	MRI1	1	chr17	48944810	chr19	13774281	de3c14c2-82b2-4ce6-8faa-d4e01f4944bc
GF040336	BCL2L2-PABPN1	PTMA	1	chr14	23321770	chr2	231708543	de3c338c-0140-488f-8b54-f9639257fb34
GF040337	RPS3AP6	TXN2	1	chr15	59768334	chr22	36481610	de3cff47-600c-4f0e-a245-33d0ab0b3d25
GF040338	SOD1	DNAJA1	1	chr21	31659743	chr9	33025277	de3d09da-684d-4c05-bac3-5a4aafd3578f
GF040339	PPP2R5C	MDH2	1	chr14	101810035	chr7	76057967	de3e2975-980c-4cf1-9cb4-ace2bb59452e
GF040340	MIR4300HG	MYDGF	1	chr11	82689547	chr19	4670340	de3fd30b-4546-4e07-aca8-9f3169e26822
GF040341	ATP1A1	RNU6-9	1	chr1	116393294	chr19	893598	de418fbe-0cef-4683-b334-3c42e3a79104
GF040342	NUP85	OTUD6B	2	chr17	75229991	chr8	91086291	de41ac80-7610-4984-bc9d-fc105c48ad26
GF040343	HNRNPM	PHAX	1	chr19	8444985	chr5	126600959	de41cdca-c7d1-4990-801d-d6b36bb6ba9a
GF040344	PHAX	MT-CO2	1	chr5	126600959	chrM	8295	de41cdca-c7d1-4990-801d-d6b36bb6ba9a
GF040345	BMP4	KCNIP4	1	chr14	53949986	chr4	21799876	de43a6c1-ec66-4804-9266-191cfd420521
GF040346	GAPDH	SEPTIN2	1	chr12	6534517	chr2	241315900	de43af78-4ada-43a1-87da-9d86da2b546a
GF040347	ABCA7	SLC12A8	1	chr19	1050328	chr3	125091486	de43fec9-06e0-44e4-a2ab-c012fa9c1ba7
GF040348	LINC02067	MRPS33	1	chr3	161429593	chr7	141014938	de442ae5-a5b8-4308-b733-441097abb292
GF040349	GTF2H3	CDC6	1	chr12	123662101	chr17	40302390	de4487ed-7abc-48d7-801d-5231261aced4
GF040350	MDN1	MT-ATP6	1	chr6	89643446	chrM	8921	de45e716-14af-4c30-8c84-882ab6fa9899
GF040351	XPNPEP1	ANKDD1A	1	chr10	109865105	chr15	64953547	de48094f-1ac6-4c9d-a3ae-e9914cb782c8
GF040352	HSP90AB1	MT-RNR1	1	chr6	44249434	chrM	674	de48566d-0698-4dd8-9350-a6a70b3cd1de
GF040353	BUB3	ZFAS1	2	chr10	123154384	chr20	49289111	de4c587b-278d-4f01-aa65-2040e1bc9145
GF040354	RPL38	PSMD1	1	chr17	74203674	chr2	231165905	de4d188c-52bb-4399-a725-ac602417d7d4
GF040355	DYNLL2	SLBP	1	chr17	58090868	chr4	1693379	de503257-b942-4c0b-8026-42e4454678b2
GF040356	RPL14	ENSG00000225339	1	chr3	40461431	chr6	34282504	de521d8f-46b6-4829-b247-511238150f2e
GF040357	HNRNPU	ENSG00000173366	1	chr1	244863886	chr3	52229130	de52a9ff-b989-4aab-b5e6-48ad8f545e6b
GF040358	RPL11	RPL7A	1	chr1	23696417	chr9	133348223	de52cdc9-591b-4531-811e-94bde7d5ebcb
GF040359	CCT6A	PSMC2	1	chr7	56058619	chr7	103347687	de5395a1-a3ac-45f7-b70e-f678ee08dad5
GF040360	MT-ND5	RPS23P8	1	chrM	14065	chrX	70963140	de566d77-e5a3-459c-bf56-aa3ecc385941
GF040361	NAA30	CHTF8	1	chr14	57390898	chr16	69132136	de56a137-0f1a-44cf-8392-2e97227e543a
GF040362	WDR36	MT-ATP6	1	chr5	111129123	chrM	8585	de588844-fa5c-4558-a727-334079d3694c
GF040363	ACTR3	PIN4	1	chr2	113958253	chrX	72277214	de5b1b51-b08d-4093-9d03-48991ad56328
GF040364	PSAP	HLA-A	1	chr10	71851250	chr6	29945869	de5e96fe-9973-40f7-a3d6-9acccf9fc85f
GF040365	RRBP1	SMIM15	1	chr20	17660389	chr5	61162453	de5f06fa-863f-4d5a-8664-de0a3ea988a5
GF040366	MPZL1	MT-ATP6	1	chr1	167790222	chrM	8556	de60f4db-fbd0-485a-96f7-2ed56b0d915e
GF040367	CCNJL	UQCRB	1	chr5	160258437	chr8	96231937	de65f5d6-17be-4e31-99ad-857eee332a8c
GF040368	CBX6	C8orf33	1	chr22	38862739	chr8	145054424	de6911a4-5db0-4e3e-9229-0ce1b1162b28
GF040369	PCNA	MT-ND1	1	chr20	5119921	chrM	3547	de6da881-9f91-4ecf-bc9a-fb6af5621955
GF040370	CDK4	MT-ATP6	1	chr12	57752372	chrM	8676	de7230d1-3f7b-450c-be9e-6059e9360012
GF040371	UBB	NDUFA5	1	chr17	16381045	chr7	123550586	de7586f3-2b26-4cc5-9fd7-00f06aab29a7
GF040372	OAT	ENSG00000285991	1	chr10	124418922	chr6	149818795	de784989-a239-4315-b5a2-355090b7f4b7
GF040373	CCT6A	MT-ATP8	1	chr7	56059542	chrM	8406	de7ce15d-613e-4190-98a4-bb44409d208c
GF040374	RACK1	PSMB7	1	chr5	181243918	chr9	124415455	de7d5bff-44e9-4f22-a362-d64b9e46b030
GF040375	NBEAL1	EZR	1	chr2	203190769	chr6	158765868	de802d7c-2b3b-4c44-8822-8d9e0c037863
GF040376	CD81	MT-ND2	1	chr11	2397098	chrM	4475	de811306-14af-4735-8e8b-0bc930f40240
GF040377	SLC35B1	SLC25A36	1	chr17	49704226	chr3	140956655	de814cb3-28b2-4f68-ae01-52fdb84fcc7e
GF040378	ADAT1	PDLIM5	1	chr16	75622465	chr4	94451936	de81e2e3-4627-496b-8967-0a7b6d02e35f
GF040379	RPL19	SF3B6	1	chr17	39204524	chr2	24076346	de83a590-dd38-4e3f-b80a-e6ae560a4006
GF040380	CAMTA1	RPS7	1	chr1	6872019	chr2	3580903	de84eb95-7f25-4b04-a278-53cf474507b7
GF040381	USP34	SLC18B1	1	chr2	61314893	chr6	132783966	de87d4eb-8be7-4878-84f8-3e8ed3975c19
GF040382	CAMK2N1	SLC35A3	1	chr1	20482961	chr1	100025687	de88b6d0-cd07-4689-b24d-2a536e1b19c7
GF040383	CARD19	MT-ND3	1	chr9	93096295	chrM	10183	de88e1d0-ff6d-4586-8831-c0d871d3d3e8
GF040384	GATD3	PATZ1	1	chr21	44145514	chr22	31340939	de893694-bb6d-4d60-93f9-5bff087bcd00
GF040385	COPA	NDUFA12	1	chr1	160318362	chr12	95003696	de8b0897-c8c7-4dfa-b14e-9c67cfad661d
GF040386	NDUFA12	SUMO1	1	chr12	95003696	chr2	202206487	de8b0897-c8c7-4dfa-b14e-9c67cfad661d
GF040387	EIF5A	RAB11B	1	chr17	7312448	chr19	8403473	de8b5dd7-5326-4712-98b6-6cb355dd138d
GF040388	ACTG1	CHMP5	1	chr17	81512796	chr9	33265019	de98005f-823b-4116-a353-771b10858110
GF040389	CLK3	ENSG00000262039	1	chr15	74628623	chr17	49413292	de9b7cac-8dee-493e-8c8d-059ce9786c41
GF040390	HNRNPC	MT-ND5	1	chr14	21269406	chrM	13201	de9ec1fa-b0bc-403b-9d0c-412a126dde50
GF040391	PTPRG	AGPAT2	1	chr3	61742625	chr9	136674761	dea0757f-fe8b-4bbe-a157-5bc304a951df
GF040392	DGKH	YWHAB	1	chr13	42040750	chr20	44885767	dea18726-df37-4c1f-a24a-2f513339bb50
GF040393	PRR13	MMP24OS	1	chr12	53443542	chr20	35276659	dea42e43-4dea-42e5-93a2-410e8cbf6136
GF040394	USP16	TRA2A	1	chr21	29043599	chr7	23521841	dea5f27a-e4a5-43e9-b731-2efab72034c8
GF040395	ANKRD12	UTP23	1	chr18	9255287	chr8	116846853	dea86d79-0636-4a43-a023-e7e0e93839c1
GF040396	YBX1	SEC61G	1	chr1	42696760	chr7	54759183	dead2a49-c0e2-4123-8f95-78e260653b9e
GF040397	GAPDH	PKM	2	chr12	6536772	chr15	72199180	deb11cea-9fa5-453f-8457-d7c42c86d855
GF040399	ZKSCAN7-AS1	BCAP31	1	chr3	44625063	chrX	153700893	deb38830-ee4b-4392-8b12-4ed0625b5a39
GF040400	THRAP3	USP45	1	chr1	36224436	chr6	99515422	deb5d3f6-e226-4915-aaca-c5506cbf4cf2
GF040401	UTP11	MT-ATP6	1	chr1	38012703	chrM	8569	debb2bd0-01ee-481b-ba50-a0a7f9d5be85
GF040402	UFM1	RPL35	1	chr13	38363002	chr9	124861472	debb6a79-1904-4834-a5c6-6cf9515080ab
GF040403	EME2	SPSB3	1	chr16	1781433	chr16	1782532	debdd64b-9924-4a5a-be0d-4d9553611527
