##VERSION=0.4.1
##SAMPLE=UnnamedSample
##READTYPE=UNKNOWN
##TIME=2024-08-16T00:11:48.379522685Z
##COMMAND=pbfusion discover --gtf /Reference/annotation.bin --output-prefix /dataset/pbfusion/pbfusion --threads 50 --min-coverage 1 -b /dataset/pbfusion/Hct116_ONT_dcDNA_Q10.bam
##INFO=<ID=RC,Number=1,Type=Int,Description="Number of reads supporting breakpoints">
##INFO=<ID=MD,Number=1,Type=Float,Description="Mean breakpoint variability (bp)">
##INFO=<ID=GN,Number=List,Type=String,Description="Gene names in breakpoint cluster from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GI,Number=List,Type=String,Description="Gene IDs from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GC,Number=List,Type=Int,Description="Read support counts per gene name">
##INFO=<ID=CL,Number=1,Type=String,Description="Annotation of alignment classes [Fusion, ReadThrough, Unannotated, or SenseAntisense]">
##INFO=<ID=MQ,Number=2,Type=Float,Description="Phred-encoded mean map qualities for source and sink breakpoints, respectively; averaged in error probability space, not phred scores">
##INFO=<ID=MI,Number=2,Type=Float,Description="Mean alignment identity for the source and sink breakpoints, respectively">
##INFO=<ID=SA,Number=2,Type=Int,Description="Supplemental alignment counts for the source and sink">
##INFO=<ID=BP,Number=1,Type=Int,Description="Number of breakpoint pairs in cluster">
##INFO=<ID=EX,Number=2,Type=Int,Description="Counts of exonic breakpoints for the source and sink">
##INFO=<ID=IN,Number=2,Type=Int,Description="Counts of intronic breakpoints for the source and sink">
##INFO=<ID=AC,Number=List,Type=String,Description="Annotation of all breakpoints supported by reads in this cluster.">
##EXTRA=<ID=RN,Number=List,Type=String,Description="Names of reads contributing support">
##EXTRA=<ID=ON,Number=List,Type=String,Description="Names of reads contributing support if read clustering was used">
##EXTRA=<ID=CB,Number=List,Type=String,Description="Single cell barcodes contributing support">
#chr1	start1	end1	chr2	start2	end2	id	score	strand1	strand2	info	extra
chr5	81305051	81305052	chr16	20802922	20802923	BP453	MEDIUM	+	-	RC=1;MD=0;GN=N/A,ZCCHC9,ERI2;GI=N/A,ENSG00000131732.12,ENSG00000196678.14;GC=1,1,1;CL=FUSION:1;MQ=46.9026,44.6852;MI=0.966255,0.954281;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr5:81304770-/chr5:81304959+,chr5:81305051+/chr16:20802922-	RN=b07902db-d248-4d83-8875-790f2ea757a0-ccs;ON=.;CB=.
chr5	81305143	81305144	chr17	5512467	5512468	BP464	MEDIUM	+	-	RC=38;MD=18.4;GN=N/A,ZCCHC9,ENSG00000282980;GI=N/A,ENSG00000131732.12,ENSG00000282980.1;GC=7,38,38;CL=FUSION:38;MQ=46.8638,16.1487;MI=0.928821,0.908328;SA=34,37;BP=38;EX=38,38;IN=0,0;AC=chr17:5512160-/chr5:81312539+,chr17:5512472+/chr5:81305137-,chr5:81304770-/chr5:81304959+,chr5:81304801-/chr5:81301724+,chr5:81312539-/chr17:5512160+,chr5:81305013+/chr5:81305046-,chr5:81305143+/chr17:5512467-,chr5:81313130+/chr2:69905217-	RN=1bbe9092-efd7-4de5-b103-e25fabf3871c-ccs,9f9b5f9b-df48-4f0d-994c-faa5dcdc38eb-ccs,42b6ea19-21fe-44df-a47e-eaf6c61e5da5-ccs,74e218c3-19eb-481a-b64a-1b0f65bf9335-ccs,a4d424d5-f904-4176-abc2-c3f88fab94c8-ccs,4fa96c2e-da1f-4874-8b7a-35a3d95a199e-ccs,f294344f-c636-4f09-9dad-6db1386fab90-ccs,e36b98d8-e4e7-4556-9053-f3a2604002dc-ccs,2061cd1c-94b6-4ae4-8ef1-747d39351c19-ccs,de782631-ab58-4c21-b635-467e6dff563d-ccs,92f10f5d-d392-482c-b450-b115230d2708-ccs,8a1d2817-5b44-44ff-aef4-698d139e831b-ccs,cf9c39f6-30f4-4fe8-a3f6-bd9db7c85d8a-ccs,43dc65c1-177f-48d9-b9d0-24f7077bd6f7-ccs,d80417fe-e3a1-4e78-a9e3-b050b8fd6892-ccs,c585d817-49a7-4d91-b6cc-c8582d539106-ccs,32dfb672-da6e-4fc8-9e40-997530910d1a-ccs,1cc070fb-739b-4c0b-b4b1-1a1da07050ba-ccs,54158f0c-0b60-44de-94f9-0a8f107001fb-ccs,b247b7cb-0b36-4ff9-9c52-378563306004-ccs,d7cc245f-4fdc-4e36-85d7-4d6df2515baa-ccs,e56426e6-cfed-4bd3-a663-6d8606b8cb82-ccs,842ca538-e194-4145-87eb-4af762f60ef2-ccs,59988f1d-4187-40d6-b5a2-9416376ac0a3-ccs,2028e59a-a58b-4dcd-9828-30382a76a6e0-ccs,ccd0faf1-e134-40c4-aef1-d09973c95c7a-ccs,c70c70cd-0643-4a54-9812-bee4cbca0b54-ccs,168afeab-155a-4d32-8905-2f63b3ab2394-ccs,dfc1c9ff-9995-45a6-9955-ab7cd2a512a5-ccs,08847778-7274-416c-9e7f-0ac45ef033a8-ccs,6be5d254-37ba-4d77-9810-e5a13a303152-ccs,25aa7d0f-075b-43e7-a028-a4bda33a075b-ccs,558c1a1d-7e97-46c4-8d9f-5358584470d1-ccs,4f8aff77-cd39-40f8-95e7-2675630b2e5d-ccs,c6495877-90d6-455c-94a3-9d433297abf3-ccs,90500f9f-2c78-404d-acfa-96521bb213f5-ccs,344e3628-ac71-4634-af7e-9b009fc34cca-ccs,e31f4485-8b1c-440e-a44e-2f557715ee6c-ccs;ON=.;CB=.
chr5	81892563	81892564	chr7	96694892	96694893	BP452	MEDIUM	+	-	RC=1;MD=0;GN=SEM1P1,SEM1;GI=ENSG00000214857.4,ENSG00000127922.10;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.880342,0.944208;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr5:81892563+/chr7:96694892-	RN=91f2a34b-b0fb-4430-83f4-1eef7029e851-ccs;ON=.;CB=.
chr5	81892647	81892648	chr7	96645937	96645938	BP450	MEDIUM	+	-	RC=1;MD=0;GN=SEM1P1,SEM1;GI=ENSG00000214857.4,ENSG00000127922.10;GC=1,1;CL=FUSION:1;MQ=45,60;MI=0.92228,0.958904;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr5:81892647+/chr7:96645937-	RN=81e3dd77-f165-44fd-9d3d-45c85fa4d833-ccs;ON=.;CB=.
chr5	157361461	157361462	chr5	157361461	157361462	BP2320	MEDIUM	-	+	RC=1;MD=0;GN=N/A,ENSG00000285868,CYFIP2;GI=N/A,ENSG00000285868.1,ENSG00000055163.21;GC=1,1,1;CL=SenseAntisense:1;MQ=60,60;MI=0.933687,0.92459;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr5:157361461-/chr5:157361461+,chr5:157389184-/chr5:157361597-	RN=5480aee4-1e35-4e24-b319-eaf73b008f29-ccs;ON=.;CB=.
chr5	157392955	157392956	chr5	157393132	157393133	BP2323	MEDIUM	-	+	RC=1;MD=0;GN=ADAM19,CYFIP2;GI=ENSG00000135074.16,ENSG00000055163.21;GC=1,1;CL=SenseAntisense:1;MQ=60,43;MI=0.926659,0.989011;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr5:157392955-/chr5:157393132+	RN=cdff581a-ae69-4d84-901f-b8d7e6fc6238-ccs;ON=.;CB=.
chr5	157393994	157393995	chr5	157394312	157394313	BP2325	MEDIUM	-	+	RC=1;MD=0;GN=ADAM19,CYFIP2;GI=ENSG00000135074.16,ENSG00000055163.21;GC=1,1;CL=SenseAntisense:1;MQ=60,60;MI=0.948686,0.910194;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr5:157393994-/chr5:157394312+	RN=55734964-528c-45b4-ae58-c5f453f736d4-ccs;ON=.;CB=.
chr5	157394963	157394964	chr5	157395012	157395013	BP2326	MEDIUM	-	+	RC=1;MD=0;GN=ADAM19,CYFIP2;GI=ENSG00000135074.16,ENSG00000055163.21;GC=1,1;CL=SenseAntisense:1;MQ=60,60;MI=0.935855,0.951219;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr5:157394963-/chr5:157395012+	RN=d3696b32-9943-4518-a631-b32511114c9f-ccs;ON=.;CB=.
chr5	157986679	157986680	chr19	10391705	10391706	BP530	MEDIUM	-	-	RC=18;MD=75.6;GN=N/A,ENSG00000213414,CDC37;GI=N/A,ENSG00000213414.3,ENSG00000105401.9;GC=4,18,18;CL=FUSION:18;MQ=10.9288,60;MI=0.865112,0.913695;SA=13,7;BP=18;EX=18,18;IN=0,0;AC=chr19:10403375-/chr5:157987015-,chr19:10396145+/chr5:157987526-,chr19:10403531+/chr5:157987374-,chr5:157986679-/chr19:10391705-,chr5:157987676+/chr5:157987369-	RN=c78caf2a-bbae-41a5-871b-118735ff4c42-ccs,7e23bc41-6dba-47ef-b373-7c960f8492bd-ccs,78db0bcd-6e92-45ec-9d5d-f8b36acfe0e3-ccs,6d062649-b85c-4d3a-b705-e20e083955f3-ccs,370d6924-c421-4613-a3d7-83755945fc12-ccs,2c25a457-ca8b-49bc-b76f-509a23a1f45a-ccs,1705f7d4-335c-45e7-a1ea-e6f0a95de618-ccs,8753aa71-5a70-4002-8f14-71585a8dc56e-ccs,81e8127d-22f2-44b0-a66f-607d58c0b84c-ccs,5cc25f90-7c32-4e93-99ea-7c6b65028721-ccs,c9558033-81e3-43a4-8520-4807b28a68d9-ccs,f9e5c2b0-c78b-4295-85f1-55f21f91ad54-ccs,021a6b1b-9783-42d6-8ca8-e5049e50765c-ccs,b402a28b-b368-4afb-99d0-09a5c4a5477a-ccs,3bfc5184-cf69-4fac-a5bf-7acae38fa619-ccs,bc8e884f-522d-4f35-a3a6-e2dd2633f4e8-ccs,8726083c-77f7-4675-be22-370421dc2fdc-ccs,8deffea9-8586-4d7d-be16-4ba5d1f75bad-ccs;ON=.;CB=.
chr5	159203430	159203431	chr15	22371934	22371935	BP366	MEDIUM	-	+	RC=1;MD=0;GN=RNF145,ENSG00000273679,N/A;GI=ENSG00000145860.13,ENSG00000273679.1,N/A;GC=1,1,1;CL=FUSION:1;MQ=60,20.9893;MI=0.953488,0.881831;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr15:22373173+/chr5:159159036-,chr5:159157412-/chrX:154436492-,chr5:159203430-/chr15:22371934+	RN=1f9bbfb0-fba0-4284-a905-4996fb0ef470-ccs;ON=.;CB=.
chr5	159203434	159203435	chr15	20628653	20628654	BP513	MEDIUM	-	-	RC=1;MD=0;GN=N/A,RNF145,ENSG00000258707;GI=N/A,ENSG00000145860.13,ENSG00000258707.2;GC=1,1,1;CL=FUSION:1;MQ=38.993,4.01029;MI=0.867537,0.911438;SA=1,0;BP=1;EX=1,0;IN=0,0;AC=chr15:20626634-/chr5:159158478-,chr5:159203434-/chr15:20628653-,chr5:159209422+/chr5:159203596-	RN=e99aebce-b0e2-40f3-9230-ba8fdffcc63c-ccs;ON=.;CB=.
chr5	159203434	159203435	chr15	22371733	22371734	BP502	MEDIUM	-	+	RC=20;MD=7.05;GN=RNF145,ENSG00000273679;GI=ENSG00000145860.13,ENSG00000273679.1;GC=20,20;CL=FUSION:20;MQ=41.3258,10.7349;MI=0.929754,0.913829;SA=20,8;BP=20;EX=20,13;IN=0,0;AC=chr15:22373173+/chr5:159159036-,chr15:22373755+/chr5:159158482-,chr5:159203434-/chr15:22371733+	RN=f1792db2-f71e-4622-b65a-2edd8866ada5-ccs,318ad639-dfab-45b0-91af-2d29551e8650-ccs,c7859a50-9555-4575-8ac0-15965414ffcc-ccs,55863458-7265-4a6c-8739-57e64b8680a5-ccs,00a0ce40-d758-4882-b440-21fa55451459-ccs,6ce0f57d-445b-462d-bb18-f3faa64b5d62-ccs,7004454b-4194-479f-b813-77ffe0426cf9-ccs,6d4c7e67-dc64-4824-bb5b-3862018e33b3-ccs,fa5bf490-fa48-4753-bb20-79af465dd4b4-ccs,bb4caa9b-3998-4328-b688-eb8d64a148a8-ccs,917c2153-3158-4de1-b167-2144dcbda9bc-ccs,95cfec17-e70b-42c7-ba08-5302362973b4-ccs,7ea91f55-0e01-4900-a82f-0170cb63bd27-ccs,a35c31a1-dfba-4b35-8805-e1cdff999acc-ccs,951c585a-171a-4902-a066-5906743999bf-ccs,3af6a74c-555f-4931-b386-84bdf2d9e0e7-ccs,95805a67-22de-467a-a0d7-8455d840d5b0-ccs,5ecbe25e-5806-4bf3-860a-679aee9538c6-ccs,58a215ae-3346-471d-b2bf-3c5ab41d0b37-ccs,d08bb159-057b-46de-bda6-9cf0250a4f55-ccs;ON=.;CB=.
chr5	160023867	160023868	chr1	31364028	31364029	BP539	MEDIUM	-	+	RC=21;MD=8.71;GN=ZCCHC17,ENSG00000223908;GI=ENSG00000121766.16,ENSG00000223908.5;GC=21,21;CL=PotentialTransSplicing:21;MQ=21.6138,60;MI=0.941195,0.928712;SA=21,3;BP=21;EX=21,21;IN=0,0;AC=chr1:31364028-/chr5:160023976-,chr1:31364028-/chr5:160023867+,chr1:31364629-/chr5:160024044-,chr1:31310151+/chr5:160024026-,chr1:31337274+/chr5:160023993-,chr1:31339048+/chr5:160024044-,chr1:31346705+/chr5:160024044-,chr5:160023867-/chr1:31364028+,chr5:160024044+/chr5:160024015-	RN=55ad4615-6366-448d-9336-1becab799878-ccs,d7e1c2f0-75c5-4a55-9389-936868274ee8-ccs,fcb02016-e1b2-4264-a5d8-898233f33cc8-ccs,1e6243cf-1c8f-481a-923c-481913703c1a-ccs,8c7e1a8a-5efb-4722-a029-eb6bb30269fc-ccs,6d6d537a-c3b4-4366-84f2-08e598ed2bc3-ccs,5b4f6536-6997-4851-ba10-6303548573aa-ccs,f0b546a5-029f-4b8f-b832-9a45a26b118f-ccs,0c890a9d-f04b-403a-a4dd-eeb445701ed0-ccs,12a76877-06b1-45c7-8a50-2923e1294987-ccs,6a2c5544-5337-4332-a6a6-f34694e107eb-ccs,6c3aa9bb-3322-4879-9a5d-7e012ba7f17e-ccs,a029e997-de0c-43a2-a098-e421558237c5-ccs,ba19e3d9-f25e-448c-8743-007b345c25a0-ccs,75601800-d99e-4b46-917b-afdea6de0f66-ccs,687a008b-7c6f-44a0-8b32-ea4916fba41d-ccs,a8c2321d-fc47-44ea-bb86-c452626e28b4-ccs,5833359f-15a9-407b-83e4-31b42baf3a45-ccs,37e1b85b-970c-4835-b020-853150d22570-ccs,66616236-f86b-479b-8a82-5f92f37e9642-ccs,4d8f1c4b-be22-43a4-a3fa-45983311adfa-ccs;ON=.;CB=.
chr5	160401640	160401641	chr11	32600686	32600687	BP504	MEDIUM	-	+	RC=1;MD=0;GN=SLU7,EIF3M;GI=ENSG00000164609.10,ENSG00000149100.13;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.951471,0.958429;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr5:160401640-/chr11:32600686+	RN=cd026af4-cfdf-415e-8414-5e13a7cfd9f2-ccs;ON=.;CB=.
chr5	161751446	161751447	chr5	95814394	95814395	BP621	MEDIUM	-	-	RC=7;MD=0.571;GN=GLRX,GLRXP3;GI=ENSG00000173221.14,ENSG00000118990.5;GC=7,7;CL=FUSION:7;MQ=3.79742,60;MI=0.906445,0.937915;SA=6,2;BP=7;EX=2,7;IN=0,0;AC=chr5:95822642-/chr5:161751748-,chr5:161751446-/chr5:95814394-,chr5:95822577+/chr5:161751637-	RN=0ceecf0d-9f2b-4432-a856-f57812b1e917-ccs,a93f0873-ba60-4cec-baba-0f62eb7e8621-ccs,0e496cc0-9a8f-4ff4-b780-f855fd04f3d3-ccs,f4c02a87-8657-4ee1-b157-3dd794007789-ccs,0813dd0b-9a67-4b87-83e5-49d3950cc7e7-ccs,93ba8712-d8af-4776-a148-586910e97374-ccs,9b37cabe-d5d1-4965-bbf7-aa17ba822211-ccs;ON=.;CB=.
chr5	163483015	163483016	chr5	163484058	163484059	BP2390	MEDIUM	-	+	RC=1;MD=0;GN=HMMR-AS1,HMMR;GI=ENSG00000251018.2,ENSG00000072571.20;GC=1,1;CL=SenseAntisense:1;MQ=60,60;MI=0.908497,0.953761;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr5:163483015-/chr5:163484058+	RN=2fd780da-2208-41bb-89b5-4f56ec60ccb5-ccs;ON=.;CB=.
chr5	163709282	163709283	chr9	35682157	35682158	BP508	MEDIUM	-	-	RC=1;MD=0;GN=N/A,TPM2,ENSG00000224012;GI=N/A,ENSG00000198467.16,ENSG00000224012.3;GC=1,1,1;CL=FUSION:1;MQ=21.7564,43;MI=0.942518,0.931035;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr5:163709282-/chr9:35682157-,chr9:35685429-/chr5:163709447-,chr9:35689893+/chr9:35685551-	RN=8dc433c4-11d9-478b-aa60-68d566917f02-ccs;ON=.;CB=.
chr5	165782891	165782892	chr10	58287557	58287558	BP494	MEDIUM	-	+	RC=2;MD=0;GN=N/A,ENSG00000253512,CISD1;GI=N/A,ENSG00000253512.1,ENSG00000122873.12;GC=1,2,2;CL=FUSION:2;MQ=8.02037,60;MI=0.889606,0.937041;SA=2,0;BP=2;EX=2,2;IN=0,0;AC=chr10:58287557-/chr12:42636906+,chr12:42637189+/chr5:165783005-,chr5:165782891-/chr10:58287557+	RN=a0f64ec1-5365-400d-891a-c7ac80def025-ccs,65589525-8cf9-42f6-ab23-2e39a451baef-ccs;ON=.;CB=.
chr5	168579277	168579278	chr11	50268157	50268158	BP505	MEDIUM	-	+	RC=2;MD=16.2;GN=PANK3,ENSG00000255500;GI=ENSG00000120137.7,ENSG00000255500.2;GC=2,2;CL=FUSION:2;MQ=41.9759,60;MI=0.90427,0.910954;SA=2,2;BP=2;EX=0,2;IN=0,0;AC=chr11:50269221+/chr5:168557622-,chr5:168579277-/chr11:50268157+	RN=62c0f692-35c8-4a8e-8e14-fa5ac349fa7c-ccs,463676bb-4bc3-4adf-a381-5d94fd0c534a-ccs;ON=.;CB=.
chr5	70025456	70025457	chr5	70907730	70907731	BP499	MEDIUM	+	+	RC=2;MD=8.75;GN=SERF1B,SERF1A;GI=ENSG00000205572.11,ENSG00000172058.16;GC=2,2;CL=FUSION:2;MQ=0,0;MI=0.908626,0.942096;SA=2,0;BP=2;EX=2,2;IN=0,0;AC=chr5:70025456+/chr5:70907730+	RN=5bbb6681-8562-4380-9e27-12881737812a-ccs,9b6eb1d4-bd09-478e-996c-e8e7e7fc762d-ccs;ON=.;CB=.
chr5	70025461	70025462	chr16	87945227	87945228	BP450	MEDIUM	+	-	RC=2;MD=68.5;GN=SERF1B,ENSG00000260443,SERF1A;GI=ENSG00000205572.11,ENSG00000260443.1,ENSG00000172058.16;GC=2,2,1;CL=FUSION:2;MQ=0,2.4359;MI=0.926749,0.925739;SA=2,2;BP=2;EX=2,0;IN=0,0;AC=chr16:87945109-/chr5:70907730+,chr16:87945126-/chr5:70032311+,chr5:70025461+/chr16:87945227-	RN=4c6ed355-5236-4ed4-8642-3101ebe5da49-ccs,a44008a2-dc55-49af-a3e3-5d5436da3274-ccs;ON=.;CB=.
chr5	70026041	70026042	chr5	70907732	70907733	BP500	MEDIUM	+	+	RC=1;MD=0;GN=SERF1B,SERF1A;GI=ENSG00000205572.11,ENSG00000172058.16;GC=1,1;CL=FUSION:1;MQ=0,0;MI=0.950226,0.978102;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr5:70026041+/chr5:70907732+	RN=51892c3f-6535-4d27-9900-f5e1ded64ebf-ccs;ON=.;CB=.
chr5	70042809	70042810	chr9	37588865	37588866	BP435	MEDIUM	+	-	RC=1;MD=0;GN=TOMM5,SERF1B;GI=ENSG00000175768.13,ENSG00000205572.11;GC=1,1;CL=FUSION:1;MQ=26.0094,60;MI=0.872981,0.960784;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr5:70042809+/chr9:37588865-,chr9:37592410-/chr5:70042746+	RN=2e5f295f-ef74-4504-8579-a41b53af4cad-ccs;ON=.;CB=.
chr5	70066081	70066082	chr5	70942354	70942355	BP503	MEDIUM	+	+	RC=36;MD=56.5;GN=SMN2,SMN1;GI=ENSG00000205571.15,ENSG00000172062.17;GC=36,36;CL=PotentialTransSplicing:36;MQ=0.076692,1.35738;MI=0.959776,0.930197;SA=35,34;BP=36;EX=36,36;IN=0,0;AC=chr5:70066081+/chr5:70942354+,chr5:70070752+/chr5:70952437+,chr5:70925182+/chr5:70065961+,chr5:70942557+/chr5:70070646+,chr5:70942869+/chr5:70069231+,chr5:70942869+/chr5:70077016+,chr5:70944752+/chr5:70070639+,chr5:70944752+/chr5:70077016+,chr5:70946174+/chr5:70077016+	RN=c4a0ea68-afe9-43ac-a1f2-9512cc22a4d4-ccs,f828e2da-5cf4-4f8c-9344-825a70f0e5d0-ccs,d3bc7016-8416-480c-9870-1701c18e45cb-ccs,521a51e8-1884-4bce-8e44-8e409bfd4213-ccs,fcd24652-94a1-4178-9a02-f3864bfb192b-ccs,60c666e4-580b-4834-a502-829df00389b3-ccs,2edee6d6-9e38-40a3-987b-10a72be33bad-ccs,6ec69cbc-ab61-4a34-b329-b964448e34be-ccs,093a57d7-5e3c-4420-8ea6-ee47b2814e74-ccs,bde9f8ca-ec31-426c-ada4-12a18189b475-ccs,b777e18e-0975-47a0-a7aa-d3c58bc82554-ccs,4693f4aa-9c09-454c-acfe-bbabf72a41c8-ccs,616a636e-ca05-4416-86ef-07ede5c86eaf-ccs,14de7898-94b9-4c76-a96b-f1ccbbd9de22-ccs,c1ceac1c-7f13-413f-8752-6be3857e586a-ccs,f5d56e5c-6a6e-4976-9f87-e4337c425ace-ccs,b6a55d96-8175-4394-84aa-46e4c0aa2b76-ccs,228291d5-fe51-4e14-bdf5-1ebc6578636b-ccs,fe17906e-2c41-46a4-8e22-c3b76b816d03-ccs,95645df6-a031-44a3-871f-e60ede99b7d0-ccs,a10528ca-3f93-4dd1-b246-3072c5d89750-ccs,fd5e1ef1-e3c6-4266-83b1-3b8c4936305c-ccs,d08df9d1-d2bb-4bdc-a875-e6f6c84ab24c-ccs,76abb735-16e9-4be0-8f63-456fc16fdc0c-ccs,f53bb11b-5f60-4c21-b4f1-4b660591b1d9-ccs,bca22a6e-194c-442b-873d-45af972f98ab-ccs,a802c039-ad29-4228-9ffc-6f5bb8eadd54-ccs,176acab6-b812-441a-a526-a161ec61fdb0-ccs,402c21d2-4819-48a8-954b-4da02a4681a0-ccs,48b0404e-e10f-4762-af0c-621e525a04e1-ccs,c91b054d-5db3-4302-a83a-a1e18d043634-ccs,49faabcc-c905-490e-a31a-896eeebcd3d6-ccs,dba14dc5-fe05-4a30-89ca-0b71840b0101-ccs,d29f3ca8-62ad-41ce-b3bb-8025ae79fe7a-ccs,a87556e5-3209-4a90-a7a8-608a5cbc5deb-ccs,f3442934-15c2-4614-be4c-68afba21edc0-ccs;ON=.;CB=.
chr5	70067445	70067446	chr5	70944654	70944655	BP506	MEDIUM	+	+	RC=31;MD=79;GN=SMN1,SMN2;GI=ENSG00000172062.17,ENSG00000205571.15;GC=31,31;CL=PotentialTransSplicing:31;MQ=0.249935,1.50238;MI=0.95381,0.967434;SA=29,31;BP=31;EX=31,31;IN=0,0;AC=chr5:70065961-/chr5:70066930+,chr5:70925085-/chr5:70066930+,chr5:70942354-/chr5:70066930+,chr5:70067445+/chr5:70944654+,chr5:70070752+/chr5:70952437+,chr5:70925182+/chr5:70065961+,chr5:70925183+/chr5:70066930+,chr5:70941505+/chr5:70066930+,chr5:70944752+/chr5:70070639+,chr5:70944752+/chr5:70077016+,chr5:70946174+/chr5:70077016+	RN=922c8435-1e57-4279-acd8-b79e39890974-ccs,a6ce581a-c514-41ac-b0ce-68a8aa639a18-ccs,9714b452-1ff6-4eea-a21d-002e23a59f63-ccs,36f9cbfb-2ad3-46d4-9905-d4785072346f-ccs,7afc4297-6563-4bc1-9882-06bfdc1adc7a-ccs,72bda9d4-dd5f-4327-8e22-5deb9a53e3ae-ccs,411e3a67-991e-4b9f-b67b-9a337502c073-ccs,1f460891-ffb2-44bf-952b-419a123a7aa3-ccs,829e5b08-4d0e-431c-8d2f-2a1f04d4ee98-ccs,b12826f0-1d9a-4877-971a-50c1ee7115fb-ccs,59aa624c-b9c5-4fcf-b52e-f43b6ee335c0-ccs,a6328eb2-64ae-40ec-83fa-47efc86d6874-ccs,c3f8fb8f-6dd6-489b-8f87-b3ec07744b14-ccs,4e265e65-7a48-4cea-9419-589364516826-ccs,e0e46c1f-1f60-46e3-a9da-09427f4abec3-ccs,f88320ef-29de-4ba9-bd37-cd10988e1eb3-ccs,c53a6a1a-118a-42bd-94c8-e5439cc887be-ccs,20d38e7d-6e85-4905-8342-60fad73d1f8b-ccs,48ffd7fe-b73f-4a9a-baa0-a6321123ae27-ccs,ae578fc1-fe28-4f01-a304-2fdc33628711-ccs,a629fffe-63ce-4172-a82d-c7f38ad7880f-ccs,4b7d6831-303c-4b30-9358-134df777d173-ccs,c74e3287-724b-4d11-a030-6176fb34d39a-ccs,7171f30f-97a0-4569-bdb2-65d5741611f9-ccs,81e22ef7-3f99-4349-b054-03aad07b764d-ccs,f7135d55-d246-47a1-a26e-a1f5e7f44efa-ccs,71780cdb-ac2a-4b9e-80ab-445971a7dbe9-ccs,390a4dbf-03db-4b0c-8839-24e4a21c7ffd-ccs,0464a0f1-fa93-410f-87e7-8d7b91606046-ccs,4fcb3f0f-77e0-4e5f-8f8b-da4de30071d0-ccs,3e13a99d-c49d-4be2-a015-12b06e745962-ccs;ON=.;CB=.
