ID	Gene1	Gene2	NumSupp	Chrom1	Breakpoint1	Chrom2	Breakpoint2	SupportingReads
GF07346	NAA16	ANKDD1A	1	chr13	41339961	chr15	64955065	SRR12048357.6305608
GF07347	RPL9	APOO	1	chr4	39458915	chrX	23836901	SRR12048357.630899
GF07348	ILF2	ITM2B	1	chr1	153670986	chr13	48233194	SRR12048357.6309529
GF07349	NUP160	NUDT15	1	chr11	47825128	chr13	48046853	SRR12048357.6309660
GF07350	HARBI1	RNF111	1	chr11	46616264	chr15	58898853	SRR12048357.630974
GF07351	MYL6	LINC02067	1	chr12	56158358	chr3	161429061	SRR12048357.631320
GF07352	EIF3A	NKIRAS1	1	chr10	119080799	chr3	23917846	SRR12048357.6315531
GF07353	SNHG29	H3-3B	1	chr17	16439326	chr17	75779779	SRR12048357.8046802
GF07354	SNHG29	H3-3B	1	chr17	16442017	chr17	75779779	SRR12048357.6319363
GF07355	MARCHF6	ZRSR2	1	chr5	10437317	chrX	15826784	SRR12048357.6321777
GF07356	MTCH2	MT-CYB	1	chr11	47617473	chrM	14798	SRR12048357.6322111
GF07357	C6orf62	ENSG00000291336	1	chr6	24712924	chr6	26131487	SRR12048357.6322530
GF07358	MARCHF5	MED13L	1	chr10	92298810	chr12	116118073	SRR12048357.632341
GF07359	ZYG11B	GFOD2	1	chr1	52802394	chr16	67681686	SRR12048357.6330152
GF07360	RPS27	ANXA2	1	chr1	153992149	chr15	60397980	SRR12048357.633175
GF07361	ACTG1	TRABD2A	1	chr17	81509976	chr2	84906669	SRR12048357.6333093
GF07362	FEM1B	STAG1	1	chr15	68287990	chr3	136432697	SRR12048357.6338180
GF07363	RAD51B	FSCN1	1	chr14	68515815	chr7	5597340	SRR12048357.6340459
GF07364	UBE2I	OPA1	1	chr16	1309655	chr3	193697524	SRR12048357.634241
GF07365	UBE2I	CYTH3	1	chr16	1309655	chr7	6272576	SRR12048357.634241
GF07366	OPA1	CYTH3	1	chr3	193593359	chr7	6272576	SRR12048357.634241
GF07367	ENSG00000263809	PIN4	2	chr17	8383181	chrX	72277213	SRR12048357.992823
GF07368	MICOS10	CASC15	2	chr1	19608078	chr6	22227498	SRR12048357.6343669
GF07370	C2orf76	TRA2A	1	chr2	119334385	chr7	23531979	SRR12048357.6344260
GF07371	MACF1	RLF	1	chr1	39356375	chr1	40185788	SRR12048357.6346018
GF07372	DCUN1D1	ASB6	1	chr3	182980539	chr9	129637426	SRR12048357.634659
GF07373	UBE2G1	MDN1	1	chr17	4269220	chr6	89721820	SRR12048357.634752
GF07374	GAS5	UBE2G1	1	chr1	173866209	chr17	4269220	SRR12048357.634752
GF07375	GAS5	MDN1	1	chr1	173866209	chr6	89721176	SRR12048357.634752
GF07376	TOR1AIP2	ANKDD1A	1	chr1	179843253	chr15	64955111	SRR12048357.6351668
GF07377	CDKN2AIPNL	GADD45G	1	chr5	134411881	chr9	89605011	SRR12048357.6351821
GF07378	RC3H1	H3-3B	1	chr1	174017797	chr17	75777458	SRR12048357.6354850
GF07379	CSNK1A1	GCNT1	1	chr5	149548845	chr9	76506466	SRR12048357.635538
GF07380	CD69	ITCH	1	chr12	9758956	chr20	34384491	SRR12048357.6355844
GF07381	LINC01138	SDCBP	1	chr1	148334561	chr8	58553226	SRR12048357.6358279
GF07382	YY1	RIF1	1	chr14	100280439	chr2	151420752	SRR12048357.6359793
GF07383	NDUFS5	ITGA4	1	chr1	39028721	chr2	181457380	SRR12048357.6361297
GF07384	RIMKLB	SUPT3H	1	chr12	8777228	chr6	45376429	SRR12048357.6362694
GF07385	EIF4H	SECISBP2	1	chr7	74187218	chr9	89329677	SRR12048357.636349
GF07386	SDCCAG8	IQCG	1	chr1	243256057	chr3	197950935	SRR12048357.6366145
GF07387	DDOST	UBASH3B	1	chr1	20652189	chr11	122671652	SRR12048357.6366737
GF07388	RPL11	ALG13	1	chr1	23695809	chrX	111681225	SRR12048357.6366813
GF07389	MAP3K2	ENSG00000253607	1	chr2	127379242	chr8	123020015	SRR12048357.6366867
GF07390	CAP1	RBFOX2	1	chr1	40040727	chr22	35838686	SRR12048357.6366870
GF07391	NACA	DIP2A	1	chr12	56712543	chr21	46568880	SRR12048357.6367469
GF07392	OR7E38P	CCZ1P1	1	chr7	97966802	chr7	97972337	SRR12048357.6367821
GF07393	ALOX5	MIR4300HG	1	chr10	45374222	chr11	82689939	SRR12048357.6368914
GF07394	PTMA	DTWD2	2	chr2	231711890	chr5	118973660	SRR12048357.789063
GF07395	ZNHIT6	TRIM33	1	chr1	85652807	chr1	114397603	SRR12048357.6369421
GF07396	KYAT3	ENSG00000291336	1	chr1	88949276	chr6	26158564	SRR12048357.6369532
GF07397	CAST	MT-RNR2	1	chr5	96775007	chrM	2234	SRR12048357.6369795
GF07398	ARGLU1	RAPGEF2	1	chr13	106543842	chr4	159240807	SRR12048357.6369843
GF07399	ZDHHC17	RSBN1L	1	chr12	76853939	chr7	77724830	SRR12048357.6370690
GF07400	SMYD3	HERC2	1	chr1	246243534	chr15	28313447	SRR12048357.6371222
GF07401	CHD2	FOXD4L1	1	chr15	92911756	chr2	113500270	SRR12048357.6371571
GF07402	CD44	DHX15	1	chr11	35139170	chr4	24584510	SRR12048357.637382
GF07403	ACTB	ZNF789	1	chr7	5527152	chr7	99491760	SRR12048357.637404
GF07404	NBEAL1	MT-CO2	1	chr2	203190690	chrM	8168	SRR12048357.6374107
GF07405	MEX3A	MT-ND4	1	chr1	156072286	chrM	12020	SRR12048357.6374349
GF07406	ATF6B	C9orf78	1	chr6	32128210	chr9	129835254	SRR12048357.6375310
GF07407	NDUFA13	INPP5D	1	chr19	19528196	chr2	233207902	SRR12048357.637593
GF07408	PLAC8	EEF1A1P5	1	chr4	83114727	chr9	133019423	SRR12048357.6377397
GF07409	EIF4G2	RPS15A	1	chr11	10808923	chr16	18782954	SRR12048357.6378650
GF07410	RPS29	PDCD5	1	chr14	49586364	chr19	32581192	SRR12048357.6379706
GF07411	IFITM2	IFNGR1	1	chr11	308146	chr6	137219377	SRR12048357.638007
GF07412	EZR	ACTB	1	chr6	158805341	chr7	5527150	SRR12048357.6384755
GF07413	RCOR3	SPINT2	1	chr1	211289385	chr19	38264888	SRR12048357.6386907
GF07414	ATP5MC2	RPL13P12	1	chr12	53676073	chr17	17383892	SRR12048357.638696
GF07415	APRT	PSMD14	1	chr16	88811947	chr2	161308449	SRR12048357.638715
GF07416	CD52	HMCES	1	chr1	26317964	chr3	129279905	SRR12048357.6390066
GF07417	ATP10B	RPS18	1	chr5	160593283	chr6	33272076	SRR12048357.639083
GF07418	HAPSTR1	NFU1	1	chr16	9113145	chr2	69423663	SRR12048357.6392890
GF07419	RPL26P19	PPIA	1	chr5	56505115	chr7	44796689	SRR12048357.639578
GF07420	SNHG29	ENSG00000248710	1	chr17	16441996	chr3	160433994	SRR12048357.639935
GF07421	CD34	ENSG00000291336	2	chr1	207886718	chr6	26130661	SRR12048357.640045
GF07422	RPL34	ENSG00000291336	1	chr4	108622509	chr6	26130661	SRR12048357.640045
GF07423	CD34	RPL34	2	chr1	207886539	chr4	108622509	SRR12048357.640045
GF07424	PNPLA3	IQCG	1	chr22	43957195	chr3	197955850	SRR12048357.6401084
GF07425	GNB1	ENSG00000286787	1	chr1	1873935	chr20	1092363	SRR12048357.640412
GF07426	ANXA4	NPM1	1	chr2	69826050	chr5	171387852	SRR12048357.640564
GF07427	YME1L1	RPL21P16	1	chr10	27110453	chr10	120355221	SRR12048357.640820
GF07428	ENSG00000291336	EXOC4	1	chr6	26160491	chr7	133571403	SRR12048357.6409201
GF07429	EIF5	YWHAE	1	chr14	103337408	chr17	1356805	SRR12048357.6410299
GF07430	DLEU1	MT-CYB	1	chr13	50123759	chrM	15041	SRR12048357.6413367
GF07431	RPL5	HSPD1	1	chr1	92832037	chr2	197500389	SRR12048357.641437
GF07432	ENSG00000287474	CD99	1	chr2	75963768	chrY	2706708	SRR12048357.6416611
GF07433	TSPO	G3BP1	1	chr22	43151541	chr5	151805348	SRR12048357.6418094
GF07434	ST3GAL4	MIRLET7A1HG	1	chr11	126377176	chr9	94178474	SRR12048357.641878
GF07435	RBM39	ARFGEF2	1	chr20	35712711	chr20	49022440	SRR12048357.642186
GF07436	EEF1B2	RBM47	1	chr2	206162925	chr4	40532646	SRR12048357.6424218
GF07437	EEF2	RPL10A	1	chr19	3976446	chr6	35468995	SRR12048357.6425222
GF07438	NPR3	COPG2	1	chr5	32755101	chr7	130522995	SRR12048357.6425633
GF07439	NDUFA13	RPL10	1	chr19	19516224	chrX	154398495	SRR12048357.6426573
GF07440	OSBPL8	DRAM1	1	chr12	76521510	chr12	101897063	SRR12048357.6427174
GF07441	RPL11	UBE2K	1	chr1	23692607	chr4	39732672	SRR12048357.6428064
GF07442	XPO6	UBB	1	chr16	28153647	chr17	16381090	SRR12048357.6428560
GF07443	METTL21A	PMPCA	1	chr2	207609114	chr9	136410657	SRR12048357.6430274
GF07444	FCER1A	TUBA1A	1	chr1	159308201	chr12	49189004	SRR12048357.6434818
GF07445	FAM216A	MT-TA	1	chr12	110487817	chrM	5582	SRR12048357.6438574
GF07446	RIT1	COP1	1	chr1	155903188	chr1	176030087	SRR12048357.6438700
GF07447	LYZ	SLC39A11	1	chr12	69354230	chr17	72922963	SRR12048357.6442494
GF07448	CALCRL-AS1	HLA-E	1	chr2	187464946	chr6	30493257	SRR12048357.6443732
GF07449	COQ10B	SAT1	1	chr2	197453538	chrX	23786209	SRR12048357.6447395
GF07450	NGLY1	RCC1L	1	chr3	25741964	chr7	75033631	SRR12048357.644986
GF07451	MRPS21	WDFY2	1	chr1	150293867	chr13	51757848	SRR12048357.645042
GF07452	FAM172A	CHCHD3	1	chr5	93637673	chr7	133035936	SRR12048357.6451303
GF07453	BRD4	PUM2	1	chr19	15236843	chr2	20274960	SRR12048357.6452262
GF07454	NOL7	RANBP9	1	chr6	13630830	chr6	13635298	SRR12048357.6453641
GF07455	ROCK1	MYADM	1	chr18	21091824	chr19	53871203	SRR12048357.6453830
GF07456	RPL7P9	CSF1R	1	chr1	96679638	chr5	150095020	SRR12048357.6453831
GF07457	VPS53	TNPO3	1	chr17	547692	chr7	129004602	SRR12048357.6454120
GF07458	VDAC2	EMC3	1	chr10	75210792	chr3	9986829	SRR12048357.645439
GF07459	SRP72	LMBR1	1	chr4	56485293	chr7	156680006	SRR12048357.6455062
GF07460	RBM6	ENPP3	1	chr3	50008760	chr6	131663881	SRR12048357.6455529
GF07461	ANKRD36B	ALAS1	1	chr2	97532377	chr3	52198162	SRR12048357.6456089
GF07462	SRPK2	NRF1	1	chr7	105376337	chr7	129628204	SRR12048357.6457878
GF07463	PRDM2	MAPK14	1	chr1	13757795	chr6	36028789	SRR12048357.6458061
GF07464	RPS25	RPL24	1	chr11	119018340	chr3	101681092	SRR12048357.6458683
GF07465	RNF7	ENSG00000291338	1	chr3	141746360	chr6	26196770	SRR12048357.6458770
GF07466	STK17B	INPP4B	1	chr2	196135184	chr4	142686323	SRR12048357.6458987
GF07467	ADIPOR2	HIF1A	1	chr12	1783510	chr14	61740161	SRR12048357.6461216
GF07468	DDX5	SNRPC	1	chr17	64506279	chr6	34757491	SRR12048357.6461248
GF07469	JMY	ENSG00000291336	1	chr5	79236453	chr6	26160531	SRR12048357.6465146
GF07470	GALNT1	RPL34	1	chr18	35601495	chr4	108625212	SRR12048357.6466617
GF07471	CALR	MT-RNR2	1	chr19	12944091	chrM	1670	SRR12048357.6466947
GF07472	ENSG00000285565	MT-ATP6	1	chr6	31834972	chrM	8784	SRR12048357.6467604
GF07473	PGM2L1	VMP1	1	chr11	74395467	chr17	59839047	SRR12048357.6473733
GF07474	FAM76A	RAPGEF2	1	chr1	27761980	chr4	159317559	SRR12048357.6475117
GF07475	ENSG00000284989	RPL23	1	chr1	43781607	chr17	38850080	SRR12048357.6475642
GF07476	CD244	RPL23	1	chr1	160862756	chr17	38850080	SRR12048357.6475642
GF07477	ENSG00000284989	CD244	1	chr1	43780754	chr1	160862756	SRR12048357.6475642
GF07478	BTD	CDK19	1	chr3	15688671	chr6	110611587	SRR12048357.6476008
GF07479	NIF3L1	TCEAL1	1	chr2	200897079	chrX	103630728	SRR12048357.6476102
GF07480	S100A10	PIGC	1	chr1	151993850	chr1	172444062	SRR12048357.6477054
GF07481	ENSG00000231873	LAMP2	1	chr3	40761528	chrX	120469311	SRR12048357.6479757
GF07482	MYL12A	CD47	1	chr18	3247850	chr3	108044420	SRR12048357.6481177
GF07483	PCNP	HNRNPH1	1	chr3	101576990	chr5	179614178	SRR12048357.648161
GF07484	N4BP2L2	RPL12	1	chr13	32530893	chr9	127451404	SRR12048357.648303
GF07485	SLC38A2	RPS29	1	chr12	46358187	chr14	49586376	SRR12048357.6483758
GF07486	RPL23	ARL6IP5	1	chr17	38853731	chr3	69085007	SRR12048357.6485175
GF07487	LYZ	FRMD4B	1	chr12	69354233	chr3	69273922	SRR12048357.6488620
GF07488	KLC1	CHD1	1	chr14	103610341	chr5	98916375	SRR12048357.6489158
GF07489	ENSG00000285854	CDV3	1	chr12	21657842	chr3	133590260	SRR12048357.648964
GF07490	ENSG00000285854	ENSG00000290538	1	chr12	21635341	chr9	35970932	SRR12048357.648964
GF07491	CDV3	ENSG00000290538	1	chr3	133590260	chr9	35970932	SRR12048357.648964
GF07492	SOS2	RPL31	1	chr14	50133646	chr2	101002701	SRR12048357.6490332
GF07493	MTCH2	UQCRC2	1	chr11	47617363	chr16	21983314	SRR12048357.6490523
GF07494	EPS15	UBC	1	chr1	51519198	chr12	124913775	SRR12048357.649542
GF07495	YES1	NIPSNAP3A	1	chr18	788645	chr9	104747725	SRR12048357.6496709
GF07496	CRIP1	WSB1	1	chr14	105487206	chr17	27294113	SRR12048357.6496839
GF07497	RPLP0	UBA52	1	chr12	120196710	chr19	18571859	SRR12048357.6498536
GF07498	ENSG00000290124	ZNF731P	1	chr1	247188742	chr1	247201173	SRR12048357.6499435
GF07499	PTMA	H2BC9	1	chr2	231708535	chr6	26251604	SRR12048357.650143
GF07500	ENSG00000289694	CDC42	1	chr1	22084971	chr1	22094735	SRR12048357.6501896
GF07501	VEZT	ARMH4	1	chr12	95260183	chr14	58273610	SRR12048357.6502623
GF07502	SNHG9	PSMD1	1	chr16	1965065	chr2	231167294	SRR12048357.6502781
GF07503	RIOK3	OPA1	1	chr18	23453292	chr3	193696970	SRR12048357.6504354
GF07504	ENSG00000255882	ENSG00000285854	1	chr12	9869661	chr12	21657841	SRR12048357.650534
GF07505	LNCRNA-IUR	ENSG00000254692	1	chr11	95166272	chr14	24213462	SRR12048357.650556
GF07506	H2AC19	RUNX1	1	chr1	149851663	chr21	35037922	SRR12048357.6506586
GF07507	DDX18	TBPL1	1	chr2	117817698	chr6	133987489	SRR12048357.6507510
GF07508	N4BP2L2	CERT1	1	chr13	32529783	chr5	75371598	SRR12048357.650857
GF07509	HSP90AA1	MT-ND2	1	chr14	102086379	chrM	5361	SRR12048357.6509969
GF07510	ELF1	AXIN1	1	chr13	40937525	chr16	337122	SRR12048357.6511
GF07511	AEBP2	MIRLET7A1HG	1	chr12	19484409	chr9	94178480	SRR12048357.6512523
GF07512	ABHD3	CCNI	1	chr18	21700658	chr4	77070813	SRR12048357.6513997
GF07513	LINC01709	RPSA2	1	chr1	101786464	chr19	23827719	SRR12048357.6516117
GF07514	ERI2	NQO2	1	chr16	20835242	chr6	3020590	SRR12048357.6516559
GF07515	KRAS	EEF1A1	1	chr12	25228437	chr6	73517698	SRR12048357.6517959
GF07516	ZMAT2	TSPAN33	1	chr5	140703954	chr7	129150586	SRR12048357.6519839
GF07517	SRBD1	RBM39	1	chr2	45500462	chr20	35737372	SRR12048357.6520951
GF07518	ATP5MJ	UBE2Q2P2	1	chr14	103921528	chr15	82372897	SRR12048357.6522292
GF07519	ZNF805	SNRPB2	1	chr19	57262725	chr20	16730015	SRR12048357.6522991
GF07520	EGR1	ASTN2	1	chr5	138469171	chr9	117180758	SRR12048357.652362
GF07521	PAN3	H2BC4	1	chr13	28293423	chr6	26103945	SRR12048357.652442
GF07522	EIF5A	MPP1	1	chr17	7312450	chrX	154805425	SRR12048357.652591
GF07523	GFOD1	MFSD4B	1	chr6	13458301	chr6	111347174	SRR12048357.652617
GF07524	RPL21	BRD3OS	1	chr13	27255013	chr9	134032409	SRR12048357.6527899
GF07525	FIP1L1	ENSG00000226571	1	chr4	53420254	chr6	139324820	SRR12048357.6528406
GF07526	CNN2	ANKRD28	1	chr19	1026602	chr3	15781433	SRR12048357.6531302
GF07527	GNA15	COPG1	1	chr19	3155137	chr3	129277716	SRR12048357.6533255
GF07528	FCMR	ENSG00000253736	1	chr1	206905094	chr5	172768235	SRR12048357.653595
GF07529	DNAJC7	SRPK2	1	chr17	42015028	chr7	105248954	SRR12048357.6539450
GF07530	PGPEP1	STK17B	1	chr19	18368053	chr2	196133715	SRR12048357.6541503
GF07531	BCAS3	MED13	1	chr17	60711861	chr17	62032880	SRR12048357.6541888
GF07532	RPS8	ATRX	1	chr1	44776036	chrX	77682370	SRR12048357.6542312
GF07533	LRRC59	ENSG00000291336	1	chr17	50397522	chr6	26159253	SRR12048357.654238
GF07534	PIGK	RPS29	1	chr1	77129326	chr14	49583579	SRR12048357.6542382
GF07535	CD55	CD69	1	chr1	207321698	chr12	9759867	SRR12048357.6542545
GF07536	ARHGDIB	STEAP1B	1	chr12	14961578	chr7	22510806	SRR12048357.6543531
GF07537	RPLP1	KIF2A	1	chr15	69452818	chr5	62314762	SRR12048357.6544099
GF07538	LMO2	PGAP1	1	chr11	33891970	chr2	196870288	SRR12048357.6544101
GF07539	SMYD3	TVP23C-CDRT4	1	chr1	246255890	chr17	15534590	SRR12048357.6545321
GF07540	DOCK7	ANKRD28	1	chr1	62454459	chr3	15796643	SRR12048357.6545754
GF07541	XRCC6	PIGO	1	chr22	41663804	chr9	35093097	SRR12048357.6545963
GF07542	MED18	ZNRF1	1	chr1	28335798	chr16	75017075	SRR12048357.6547133
GF07543	ENSG00000256206	RPL6	1	chr11	14508576	chr12	112405192	SRR12048357.6547382
GF07544	CYTOR	MT-ATP8	1	chr2	87631226	chrM	8363	SRR12048357.6547593
GF07545	VPS29	CNOT1	1	chr12	110502111	chr16	58629823	SRR12048357.6547631
GF07546	PRKACB	CD69	1	chr1	84091297	chr12	9758974	SRR12048357.6548647
GF07547	GOLIM4	NEU1	1	chr3	168009436	chr6	31859205	SRR12048357.6548701
GF07548	ENSG00000241962	ENSG00000283228	2	chr2	99262296	chr2	151890035	SRR12048357.6549024
GF07550	EXOSC10	TPT1	1	chr1	11099848	chr13	45340185	SRR12048357.6549111
GF07551	ESYT2	CUTALP	1	chr7	158822192	chr9	120843114	SRR12048357.6549329
GF07552	H3-3B	BTF3	1	chr17	75779768	chr5	73498442	SRR12048357.6549608
GF07553	SPEN	ENSG00000272772	1	chr1	15864987	chr5	134207196	SRR12048357.6551218
GF07554	WASF2	BCLAF3	1	chr1	27464143	chrX	19989348	SRR12048357.6551440
GF07555	HSP90AA1	JUND	1	chr14	102087043	chr19	18279762	SRR12048357.655161
GF07556	GLS	STAT1	1	chr2	190966602	chr2	190972843	SRR12048357.6552937
GF07557	FAM117A	VMP1	1	chr17	49710337	chr17	59838100	SRR12048357.655725
GF07558	ANKDD1A	IFRD1	1	chr15	64954840	chr7	112460845	SRR12048357.6559063
GF07559	NR2C1	TRNT1	1	chr12	95057275	chr3	3130985	SRR12048357.6560067
GF07560	NDUFA12	STK17B	1	chr12	94971332	chr2	196171547	SRR12048357.6562246
GF07561	AGAP4	ENSG00000290921	1	chr10	45851185	chr10	45858699	SRR12048357.656584
GF07562	ADARB2	SUMF2	1	chr10	1557835	chr7	56080551	SRR12048357.6567427
GF07563	ZBTB16	SMCHD1	1	chr11	114256227	chr18	2722686	SRR12048357.6569307
GF07564	PFDN5	ZNF407	1	chr12	53295541	chr18	74783254	SRR12048357.6569899
GF07565	TSPAN9	NDUFAF3	1	chr12	3211952	chr3	49022113	SRR12048357.6570752
GF07566	GGPS1	LRBA	1	chr1	235337793	chr4	150754074	SRR12048357.6572442
GF07567	MRPS31P5	RIOK1	1	chr13	52168605	chr6	7415752	SRR12048357.657632
GF07568	PTEN	VPS50	1	chr10	87881263	chr7	93326387	SRR12048357.6581690
GF07569	VPS37B	CDC42SE2	1	chr12	122896064	chr5	131393841	SRR12048357.6583696
GF07570	NUTF2	H3-3B	1	chr16	67846944	chr17	75779765	SRR12048357.6584545
GF07571	DNAJB4	CHP1	1	chr1	78004540	chr15	41281886	SRR12048357.6588372
GF07572	LINC00910	PHACTR1	1	chr17	43360596	chr6	13288150	SRR12048357.658973
GF07573	ENSG00000258344	ENSG00000258790	1	chr12	54283887	chr14	35292409	SRR12048357.659073
GF07574	ARMH3	ELMOD3	1	chr10	101989582	chr2	85371969	SRR12048357.659095
GF07575	ENSG00000287979	TPM3	1	chr1	120850975	chr1	154183186	SRR12048357.659287
GF07576	ANKRD36B	ENSG00000291336	1	chr2	97524594	chr6	26159255	SRR12048357.659478
GF07577	CDK4	SLC25A12	1	chr12	57748244	chr2	171925535	SRR12048357.659605
GF07578	MIR4300HG	RPL3	1	chr11	82689926	chr22	39319627	SRR12048357.659670
GF07579	S100A10	RPS6	1	chr1	151993815	chr9	19380231	SRR12048357.659711
GF07580	RPL21P16	SREK1	1	chr10	120355219	chr5	66156086	SRR12048357.6598546
GF07581	SLC45A3	RPF2	1	chr1	205680464	chr6	111025577	SRR12048357.6600520
GF07582	LPP	DNAJB9	1	chr3	188814027	chr7	108571716	SRR12048357.6600710
GF07583	TMEM14C	C8orf44-SGK3	1	chr6	10730890	chr8	66799843	SRR12048357.6601258
GF07584	CWF19L2	SMARCE1	1	chr11	107404380	chr17	40637572	SRR12048357.6607649
GF07585	UBE2F	SOD2	1	chr2	237967055	chr6	159755766	SRR12048357.6610114
GF07586	ESYT2	GSDMD	1	chr7	158810396	chr8	143562266	SRR12048357.6612670
GF07587	PUM2	MT-ND2	1	chr2	20250486	chrM	5376	SRR12048357.6614029
GF07588	SETD2	SLC27A4	1	chr3	47111602	chr9	128358690	SRR12048357.661448
GF07589	NDUFAF6	PIGA	1	chr8	95045958	chrX	15334451	SRR12048357.6616097
GF07590	CAPZA2	LUC7L2	1	chr7	116888836	chr7	139381560	SRR12048357.6616676
GF07591	USPL1	LINC02965	1	chr13	30631548	chr19	34852240	SRR12048357.6617382
GF07592	ENSG00000267318	ANKH	1	chr17	59952364	chr5	14818088	SRR12048357.6620910
GF07593	IQCK	MKRN1	1	chr16	19734109	chr7	140457608	SRR12048357.6622249
GF07594	DGCR8	RBPJ	1	chr22	20111864	chr4	26435001	SRR12048357.6623831
GF07595	TMEM59	LINC01819	1	chr1	54036648	chr2	42972358	SRR12048357.6625460
GF07596	ENSG00000287387	RRAGD	1	chr2	43224109	chr6	89365012	SRR12048357.662567
GF07597	ZMYM2	CALCRL-AS1	1	chr13	20022782	chr2	187504564	SRR12048357.6626091
GF07598	ABCC1	LONP2	1	chr16	15984293	chr16	48362442	SRR12048357.6629229
GF07599	ENSG00000257277	GTDC1	1	chr2	143703524	chr2	143970763	SRR12048357.662993
GF07600	GSE1	BRD1	1	chr16	85556340	chr22	49777970	SRR12048357.6630078
GF07601	HSD17B13	ENSG00000255723	1	chr4	87323302	chr4	87341204	SRR12048357.6630292
GF07602	VPS53	SNHG29	1	chr17	516380	chr17	16441583	SRR12048357.6630295
GF07603	LAMTOR5-AS1	EGFL7	1	chr1	110401261	chr9	136662913	SRR12048357.6630472
GF07604	ENSG00000224363	CCNI	1	chr1	144891575	chr4	77072471	SRR12048357.6630917
GF07605	GIGYF2	HLA-DRA	1	chr2	232697342	chr6	32445034	SRR12048357.6631591
GF07606	FN3KRP	ENSG00000267360	1	chr17	82729317	chr19	37169838	SRR12048357.6631620
GF07607	INPP4B	MT-CYB	1	chr4	142693726	chrM	15702	SRR12048357.6631746
GF07608	PIGC	ENSG00000289100	1	chr1	172444056	chr6	33299693	SRR12048357.6632535
GF07609	HMGN2	TEC	1	chr1	26475377	chr4	48137449	SRR12048357.6632660
GF07610	SMOC1	RPL7A	1	chr14	69886162	chr9	133349562	SRR12048357.6632752
GF07611	SNHG29	SMN2	1	chr17	16442017	chr5	70077528	SRR12048357.6632998
GF07612	NAP1L1	SUCLA2	1	chr12	76074230	chr13	47763523	SRR12048357.663322
GF07613	RPLP1	ENSG00000285756	1	chr15	69452818	chrX	3915218	SRR12048357.6633903
GF07614	DR1	KCTD2	1	chr1	93364130	chr17	75038862	SRR12048357.6635775
GF07615	EIF2B4	MRPS36	1	chr2	27370310	chr5	69226335	SRR12048357.6636644
GF07616	CALM1	PIN4	1	chr14	90396989	chrX	72277217	SRR12048357.6636854
GF07617	ATP2B1	ATP9B	1	chr12	89656107	chr18	79374100	SRR12048357.6636964
GF07618	OXA1L	NDUFA10	1	chr14	22766687	chr2	240025309	SRR12048357.6637065
GF07619	GAB2	COMMD6	2	chr11	78416947	chr13	75526438	SRR12048357.6637510
GF07620	MIS18BP1	VMP1	2	chr14	45206829	chr17	59838115	SRR12048357.664162
GF07621	NRAS	TMEM71	1	chr1	114704687	chr8	132710493	SRR12048357.6643428
GF07622	SFPQ	TUBB	1	chr1	35178900	chr6	30722455	SRR12048357.6644536
GF07623	GABPB1	UBB	1	chr15	50354980	chr17	16381899	SRR12048357.6645205
GF07624	C4orf19	KLHL7	1	chr4	37610638	chr7	23147093	SRR12048357.664911
GF07625	SIRT1	KLHL28	1	chr10	67898254	chr14	44924854	SRR12048357.6649195
GF07626	GATA2	RPS23	1	chr3	128479653	chr5	82277852	SRR12048357.6654382
GF07627	CDK2AP1	CCNI	1	chr12	123261005	chr4	77072462	SRR12048357.6655266
GF07628	TMEM107	CYSTM1	1	chr17	8173451	chr5	140243567	SRR12048357.6657138
GF07629	CAPZA1	NDUFV3	1	chr1	112653562	chr21	42893289	SRR12048357.6661134
GF07630	PIP4K2A	RPS18	1	chr10	22536719	chr6	33272078	SRR12048357.666180
GF07631	LNPK	PTGS1	1	chr2	175924704	chr9	122393297	SRR12048357.666297
GF07632	SECISBP2L	VMP1	1	chr15	49040607	chr17	59839039	SRR12048357.6664490
GF07633	TUBA1A	HLA-C	1	chr12	49184798	chr6	31272089	SRR12048357.6669901
GF07634	SCYL2	AKAP13	1	chr12	100267200	chr15	85650121	SRR12048357.667027
GF07635	CLEC2B	RPS3A	1	chr12	9870164	chr4	151099636	SRR12048357.6671686
GF07636	BRPF1	NEPRO-AS1	1	chr3	9735174	chr3	113039097	SRR12048357.6673997
GF07637	HMGN3	VPS13A	1	chr6	79234655	chr9	77384882	SRR12048357.6674130
GF07638	CNOT1	ZFP28	1	chr16	58519953	chr19	56555030	SRR12048357.667460
GF07639	ENSG00000285417	FAM172A	1	chr1	206035233	chr5	93919971	SRR12048357.6675575
GF07640	DELE1	PCMTD1	1	chr5	141923876	chr8	51899032	SRR12048357.667679
GF07641	PSMF1	QKI	1	chr20	1138627	chr6	163439856	SRR12048357.6676808
GF07642	RSL24D1	PRELID3B	1	chr15	55196941	chr20	59042803	SRR12048357.6679413
GF07643	ENSG00000257322	MT-ND2	1	chr12	93083711	chrM	5509	SRR12048357.667994
GF07644	SLC24A1	DENND4A	1	chr15	65644609	chr15	65667058	SRR12048357.6680293
GF07645	RBM23	PSMD12	1	chr14	22912016	chr17	67343797	SRR12048357.6683389
GF07646	RNF169	IQCG	1	chr11	74842402	chr3	197951156	SRR12048357.6683519
GF07647	ARID4B	ANKDD1A	1	chr1	235229257	chr15	64951666	SRR12048357.6684825
GF07648	CRIP1	CCNG2	1	chr14	105487209	chr4	77157245	SRR12048357.668526
GF07649	NASP	MYL12A	1	chr1	45584054	chr18	3247853	SRR12048357.668563
