##VERSION=0.4.1
##SAMPLE=UnnamedSample
##READTYPE=UNKNOWN
##TIME=2024-09-02T03:27:19.126245826Z
##COMMAND=pbfusion discover --gtf /Reference/annotation.bin --output-prefix /dataset/pbfusion/pbfusion --threads 50 --min-coverage 1 -b /dataset/pbfusion/HEYA8_ONT_dRNA_Q10.bam
##INFO=<ID=RC,Number=1,Type=Int,Description="Number of reads supporting breakpoints">
##INFO=<ID=MD,Number=1,Type=Float,Description="Mean breakpoint variability (bp)">
##INFO=<ID=GN,Number=List,Type=String,Description="Gene names in breakpoint cluster from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GI,Number=List,Type=String,Description="Gene IDs from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GC,Number=List,Type=Int,Description="Read support counts per gene name">
##INFO=<ID=CL,Number=1,Type=String,Description="Annotation of alignment classes [Fusion, ReadThrough, Unannotated, or SenseAntisense]">
##INFO=<ID=MQ,Number=2,Type=Float,Description="Phred-encoded mean map qualities for source and sink breakpoints, respectively; averaged in error probability space, not phred scores">
##INFO=<ID=MI,Number=2,Type=Float,Description="Mean alignment identity for the source and sink breakpoints, respectively">
##INFO=<ID=SA,Number=2,Type=Int,Description="Supplemental alignment counts for the source and sink">
##INFO=<ID=BP,Number=1,Type=Int,Description="Number of breakpoint pairs in cluster">
##INFO=<ID=EX,Number=2,Type=Int,Description="Counts of exonic breakpoints for the source and sink">
##INFO=<ID=IN,Number=2,Type=Int,Description="Counts of intronic breakpoints for the source and sink">
##INFO=<ID=AC,Number=List,Type=String,Description="Annotation of all breakpoints supported by reads in this cluster.">
##EXTRA=<ID=RN,Number=List,Type=String,Description="Names of reads contributing support">
##EXTRA=<ID=ON,Number=List,Type=String,Description="Names of reads contributing support if read clustering was used">
##EXTRA=<ID=CB,Number=List,Type=String,Description="Single cell barcodes contributing support">
#chr1	start1	end1	chr2	start2	end2	id	score	strand1	strand2	info	extra
chr9	35056561	35056562	chr9	34241195	34241196	BP840	MEDIUM	-	+	RC=1;MD=0;GN=VCP,UBAP1;GI=ENSG00000165280.18,ENSG00000165006.14;GC=1,1;CL=FUSION:1;MQ=60,29.7685;MI=0.929122,0.910159;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr9:35056561-/chr9:34241195+	RN=cb72ccc9-5e69-4a88-9c2f-dd380f12b5bd-ccs;ON=.;CB=.
chr9	35814902	35814903	chr22	15855199	15855200	BP858	MEDIUM	-	-	RC=1;MD=0;GN=HINT2,TOMM40P2;GI=ENSG00000137133.11,ENSG00000215270.3;GC=1,1;CL=FUSION:1;MQ=17,19;MI=0.953846,0.852642;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr9:35814902-/chr22:15855199-	RN=f3c4f0c6-485f-48db-a1df-8b43652295fc-ccs;ON=.;CB=.
chr9	35970942	35970943	chr6	90514842	90514843	BP828	MEDIUM	-	-	RC=1;MD=0;GN=YBX1P10,MAP3K7;GI=ENSG00000213866.3,ENSG00000135341.19;GC=1,1;CL=FUSION:1;MQ=1,60;MI=0.910615,0.926316;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr9:35970942-/chr6:90514842-	RN=d3e8be56-d68d-43c7-b300-59763f439625-ccs;ON=.;CB=.
chr9	35971098	35971099	chr20	37184177	37184178	BP853	MEDIUM	-	+	RC=1;MD=0;GN=YBX1P10,RPN2;GI=ENSG00000213866.3,ENSG00000118705.18;GC=1,1;CL=FUSION:1;MQ=2,34.0209;MI=0.857585,0.96269;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr9:35971098-/chr20:37184177+	RN=8b634450-f1b3-4702-85fc-a4f3b78cccb0-ccs;ON=.;CB=.
chr9	37588411	37588412	chr19	44987177	44987178	BP856	MEDIUM	-	+	RC=1;MD=0;GN=TOMM5,CLPTM1;GI=ENSG00000175768.13,ENSG00000104853.16;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.956998,0.902841;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr9:37588411-/chr19:44987177+	RN=c1ba86e6-7822-4a84-909b-a623f88613a8-ccs;ON=.;CB=.
chr9	37588411	37588412	chrX	30630122	30630123	BP866	MEDIUM	-	+	RC=1;MD=0;GN=TOMM5,FTLP2;GI=ENSG00000175768.13,ENSG00000232368.1;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.943898,0.884786;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr9:37588411-/chrX:30630122+	RN=d80de7a6-5413-4945-ad25-ca66bda125cb-ccs;ON=.;CB=.
chr9	37636783	37636784	chr11	66276055	66276056	BP842	MEDIUM	-	+	RC=2;MD=44.2;GN=RAB1C,RAB1B,ATP6V1H,N/A;GI=ENSG00000233111.1,ENSG00000174903.16,ENSG00000047249.18,N/A;GC=2,2,1,1;CL=FUSION:2;MQ=57.5549,10.7815;MI=0.859844,0.89908;SA=1,1;BP=2;EX=1,2;IN=1,0;AC=chr11:66277313+/chr8:53817527-,chr8:53771987-/chr8:53752469-,chr9:37636783-/chr11:66276055+	RN=f963b60a-3d95-4f85-ad0c-d3b6cb837323-ccs,70667b9c-4f27-48f1-ba9d-30121406df86-ccs;ON=.;CB=.
chr9	37784719	37784720	chr21	32496823	32496824	BP855	MEDIUM	-	+	RC=91;MD=10.3;GN=EXOSC3,EXOSC3P1;GI=ENSG00000107371.14,ENSG00000229007.1;GC=91,91;CL=PotentialTransSplicing:91;MQ=23.9024,17.6618;MI=0.927168,0.901375;SA=69,73;BP=91;EX=89,75;IN=2,16;AC=chr21:32496959+/chr9:37782138-,chr21:32497111+/chr9:37780879-,chr9:37784719-/chr21:32496823+	RN=1ed4e327-1d35-49c2-ae5e-e80271de3a0f-ccs,bde17eab-3370-49e7-88bd-f01f11c68044-ccs,fa8ecec7-00a6-4de6-b6ac-46f212c94d01-ccs,adede63e-f929-49c7-97fb-100d88e530ad-ccs,59ff19eb-1628-47be-8f84-f8a71ff21487-ccs,e64ae108-8df5-4a76-a399-eda576ff84a5-ccs,5da4bc76-4f4d-4f10-bfd1-e7c17b484cc7-ccs,1f952b32-eab1-4eca-8080-b6757c5c2e5c-ccs,8db6fb76-95e5-4064-8063-b431eb029a08-ccs,8fd90f80-fe89-4c89-81b6-f3c375f6ddf3-ccs,75b55ab2-dde5-4c0d-8dfb-3f9ec3736f14-ccs,f0e5867a-0eea-49b6-9bb1-3c7fb90b4270-ccs,1e16e662-c4fa-4185-baaf-43c08a98fb4a-ccs,4c0135b7-e872-4ca9-a6c8-4cd9c603fc17-ccs,2e1b1008-b581-4db1-bc3c-d87b05130bed-ccs,87b3d22c-335d-4cd7-b97f-a02eb4244fef-ccs,efe40404-1fc4-4a43-be40-83be447ee6ac-ccs,a156b6fb-1381-463a-8476-0ac5302ab17f-ccs,c53b7285-45c5-41b3-8cd2-211c5fd2d3cc-ccs,cee4bce3-3bcc-4b8d-b022-b5d66befc15c-ccs,2fb14430-f1ac-4c53-8162-a168bc42bd47-ccs,880b7909-263b-4580-abc8-38bf28b2de90-ccs,35ad4c05-5d97-4f8e-a7cb-4b549f343498-ccs,7557d0e8-338b-455c-a4b4-0cf53448b76f-ccs,404a85c0-150a-4346-a6e1-e21f3a2e5df6-ccs,c0b909a9-8cf9-48a8-9366-fe61f754d3e9-ccs,86cf81df-eda3-4900-afcd-105bd92b4c50-ccs,dd4a4024-85cf-4423-8196-aa8591e3be3e-ccs,a34ea1b3-882c-42b4-9da9-aac475102098-ccs,8b37ee7a-f770-44ae-ae9c-f3320c14788a-ccs,730d7ca6-ab3a-41da-adfb-215c28f9ba4b-ccs,07df9e87-8c30-48bd-8d56-60bd4a3124e8-ccs,1604dd06-f418-419b-8bd9-79c89788107a-ccs,dd2eb752-5701-4e54-afe3-1a306333cace-ccs,0145ff9f-4973-40af-b6a5-67a5308a37ed-ccs,7bff35c0-5fd1-4685-9110-be15aa1c6d41-ccs,df2d5350-9378-4eb5-b6ac-c103c2773f92-ccs,a4f795b6-0c8e-4f63-a57a-a7279f4daa4e-ccs,f188dfc4-a169-42c7-b090-0984232e05e1-ccs,92327161-aea0-4ace-9464-023ba01745d7-ccs,e70247d4-9df9-462b-8edf-6c1ceca8f1ba-ccs,d526e338-e5ad-4d0f-a279-25cef5b4228e-ccs,30f12596-b865-48a2-9c67-02cb0a724973-ccs,f236ae52-bd9f-41bb-8ea0-a4f5bf36a233-ccs,9aff990b-9701-4874-8dd9-06657a574d3b-ccs,137f23b4-5e7d-4e9d-a1a6-056c33af0cc1-ccs,b04eca5c-5a7a-4fa4-9ed9-dcf40e365ca2-ccs,a3e15312-a348-48cc-9b9b-bdbdb34c6421-ccs,dba7c074-f51b-4aa2-bc6b-908df8d43af9-ccs,09e1b755-765b-490b-9bc5-59dada7be762-ccs,be453659-0418-4533-9bf7-de6732deea32-ccs,dfa21b45-57da-4ec8-8142-b34883cea1e4-ccs,07d1124e-48b7-4e5e-b9fa-a2ecf2a0f565-ccs,7214d51c-709b-4170-a370-b9656b674d56-ccs,e8cdcfa0-e40b-4653-80e9-515ca612c837-ccs,36ecfa68-bd80-4269-a623-544a1aa3c843-ccs,0c12ec5c-370e-4b6b-8461-28ae2c752d36-ccs,c410ef57-56a7-44e2-aa1c-57163db47064-ccs,97740592-ce5b-4474-9d82-bb7cfef7b6a8-ccs,15f8ee1d-b796-4d39-8c0d-8ab06dde599e-ccs,8bf2deee-c352-413e-aea5-e58ca3c4f60c-ccs,44957b30-0160-43ed-b7c0-61961b4ffff6-ccs,59fb0e11-80f9-4b58-8497-a88a2fb986b5-ccs,23153643-72b1-4a3f-9547-b03aa484c93f-ccs,6e3b5670-15ea-4ebf-9284-048001e6bc64-ccs,c80fa73c-4c8b-479c-9490-68665539064c-ccs,5a15efa3-f074-4da7-b1cb-8e57d1a2c497-ccs,7eb2bfb6-0d37-4628-89c1-a6aeb8c15bab-ccs,a4d39eea-1ff0-4c1d-93bf-92ad6a692cf1-ccs,ddcc59d0-0859-440f-b25d-00c517353f87-ccs,01280eae-9304-456a-b7c0-6c236bb1dd1e-ccs,82e6791f-3fe2-4afd-9390-9efc863302c2-ccs,841c781f-cf87-45e8-86de-134eb081b376-ccs,3efeca90-7ae8-4eb0-a462-f6e3fad9def7-ccs,32fdb76a-f72c-46a2-bdd0-c59f5fb38f67-ccs,05d19a1a-373d-401e-af8c-96ca3238c919-ccs,308a3bfb-2772-45be-be6e-ca6ca34097da-ccs,d75031a1-e10f-45ad-91f7-2fb0e975bef5-ccs,e51beac6-d060-42f7-b507-1e52cac69ce7-ccs,71fe4688-9e22-4608-88ec-eb73655477e6-ccs,43e3199a-d05e-4f6e-b8ab-3b16d1f8c3fa-ccs,92de0f15-f763-4e58-ad5a-0eaef15048ac-ccs,7471b773-2a37-4d80-b3bf-9714bded9563-ccs,e03da4b9-12a7-496c-ae9c-ab17530a886b-ccs,70e95c53-d225-43ec-8e21-840cbd5bf4a5-ccs,ca835419-aed6-4bb0-b0d6-a0baf838ecad-ccs,4a6133ff-97a1-46a8-bf89-bef43e5064f5-ccs,242d21d3-cea2-466f-9b0c-be365b07ae8b-ccs,29cf2ff6-98ca-466d-bdb0-5525229b772b-ccs,d5b13ba9-3eb1-410a-9474-141f426889ee-ccs,7a2948c9-fd10-4e06-b3bf-295958b9785b-ccs;ON=.;CB=.
chr9	38452814	38452815	chr3	138295857	138295858	BP820	MEDIUM	-	+	RC=25;MD=31.1;GN=ARMC8,ARMC8P1;GI=ENSG00000114098.18,ENSG00000225254.2;GC=25,25;CL=PotentialTransSplicing:25;MQ=16.5636,60;MI=0.882328,0.896016;SA=14,12;BP=25;EX=12,25;IN=0,0;AC=chr3:138187583+/chr9:38454121-,chr3:138223531+/chr9:38454121-,chr9:38452814-/chr3:138295857+	RN=420b69b4-e6db-4593-a28e-6b3d14c2a7cf-ccs,5e30e9db-72ba-4cf3-b144-5e2b219b2820-ccs,7748310a-9be3-4b72-af91-1fa1d8f25245-ccs,1c3c683f-b1c2-46c9-8693-603cd84c99db-ccs,2f7e19b1-cfd7-45be-a530-edaa8acb43a4-ccs,9270318f-bee6-465d-b100-5aaf4a44d15e-ccs,22ea902d-312f-4982-849e-aaa74d679fdc-ccs,ec58f7ba-be02-477b-8405-ec3ba6d427f1-ccs,fdec84bf-8db3-4813-b640-0ab145cad485-ccs,e629dacc-f6aa-4867-ae92-633022d0becc-ccs,716b8daf-359f-43b4-99b1-34d9f99ff67a-ccs,bd0e0264-6ed3-432f-9893-1d25b8f0d516-ccs,8f39c4ad-4321-4407-beda-f08821d744ed-ccs,2a698d50-645b-458d-8bc8-9f253e847828-ccs,360b29c3-9862-4b71-a929-98234aaeeac5-ccs,fdb0abde-33ea-4786-be33-381bf4cffecb-ccs,9d76abc3-98a4-4297-b656-883620c5e9f3-ccs,08e75a6c-57f1-4d88-a8a2-f842f0ec6e44-ccs,9b7469ae-f91a-4c1d-9cfc-c2c59abf651e-ccs,76439319-228c-4394-8aa4-aa9cb1875ea1-ccs,b224eb29-a899-4234-8741-261c544857eb-ccs,717839f2-59f2-47ff-94ba-32fdbcaff7de-ccs,2beb0945-a4cc-4952-8352-ee04cf98e27c-ccs,cb97a597-0bd3-4a35-8732-99144a3f6786-ccs,3b993e14-8f85-49b7-ae07-cfd80fbbda23-ccs;ON=.;CB=.
chr9	38453761	38453762	chr3	138245085	138245086	BP822	MEDIUM	-	+	RC=9;MD=0;GN=ARMC8,ARMC8P1;GI=ENSG00000114098.18,ENSG00000225254.2;GC=9,9;CL=PotentialTransSplicing:9;MQ=5.09391,60;MI=0.908733,0.927415;SA=9,0;BP=9;EX=0,8;IN=0,1;AC=chr3:138223531+/chr9:38454121-,chr3:138229005+/chr9:38454103-,chr9:38453761-/chr3:138245085+	RN=bbf97f3e-b9ed-4444-af2a-048017c67693-ccs,c04976ab-2980-45f1-850b-c737fcf9e7c0-ccs,3402f861-4eb1-4e50-8bfd-036ae1561463-ccs,b7584491-22bc-4e90-a346-b2bfabcc1121-ccs,3312ca86-2a2b-415e-93b6-5eb89563af6b-ccs,d5cb7c93-1ddd-44df-9dfa-6096bd3312bc-ccs,0c64a450-88aa-4240-acac-26d391d10a30-ccs,e9a7c7e1-0f29-4b2b-8000-c415fc170d96-ccs,7f18dba6-e2e2-4b55-a5d6-cc9d6e38854f-ccs;ON=.;CB=.
chr9	38604151	38604152	chr9	33547934	33547935	BP843	MEDIUM	-	+	RC=2;MD=2.25;GN=ANKRD18B,ANKRD18A;GI=ENSG00000230453.11,ENSG00000180071.21;GC=2,2;CL=FUSION:2;MQ=5.44067,19.7812;MI=0.946252,0.956083;SA=2,0;BP=2;EX=2,1;IN=0,1;AC=chr9:38604151-/chr9:33547934+,chr9:33529173+/chr9:38604282-,chr9:33534506+/chr9:38604267-	RN=68e3b94b-e4ae-46f7-b964-52de952af155-ccs,188e8e35-ec23-4f95-8cfb-cc48a19a7511-ccs;ON=.;CB=.
chr9	39740063	39740064	chr4	26430687	26430688	BP823	MEDIUM	-	+	RC=11;MD=15.8;GN=RBPJP5,RBPJ;GI=ENSG00000232239.2,ENSG00000168214.22;GC=11,11;CL=PotentialTransSplicing:11;MQ=22.4945,36.3967;MI=0.891142,0.887599;SA=10,1;BP=11;EX=1,11;IN=10,0;AC=chr4:26320156+/chr9:39741281-,chr4:26320813+/chr9:39741354-,chr4:26322297+/chr9:39741358-,chr9:39740063-/chr4:26430687+	RN=de14e71d-21ee-492e-8131-7c35d11af4c9-ccs,a20a47bd-bb0c-4900-a2c8-b8b682e87c1a-ccs,93bdd5c0-b6b3-4f94-8145-7d67d4e55086-ccs,a72ff517-d2fc-4db3-92f2-1c7bd4116dc2-ccs,fac9fb66-8f43-4ac7-825a-dd9f588f5c0b-ccs,57d431df-2fe2-40fe-abd5-1266c1a9773a-ccs,60e833e9-9049-47be-9752-4ba3446e6c12-ccs,f9bac992-2aea-4276-aa26-fee409c2baa8-ccs,7c960915-b1a7-4c63-b679-e481327db7b7-ccs,d83a726c-4d98-421c-bf81-921b270578f9-ccs,8163c2cc-c779-470b-a0e4-3e03f9d36c6b-ccs;ON=.;CB=.
chr9	39809487	39809488	chr9	62898701	62898702	BP844	MEDIUM	-	+	RC=2;MD=67.5;GN=GLIDR,FAM88B;GI=ENSG00000278175.6,ENSG00000170161.7;GC=2,2;CL=FUSION:2;MQ=4.00685,22.246;MI=0.959476,0.886111;SA=1,1;BP=2;EX=2,2;IN=0,0;AC=chr9:39809487-/chr9:62898701+	RN=486ced25-8287-4045-8daf-1eeb043bcbbd-ccs,88e49672-ffd5-49c3-9ceb-1ffb4325f5fa-ccs;ON=.;CB=.
chr9	40106366	40106367	chr9	41479942	41479943	BP846	MEDIUM	-	+	RC=1;MD=0;GN=ENSG00000284116,RPL7AP45;GI=ENSG00000284116.1,ENSG00000275160.1;GC=1,1;CL=FUSION:1;MQ=0,55;MI=0.927273,0.915758;SA=1,0;BP=1;EX=1,0;IN=0,1;AC=chr9:40106366-/chr9:41479942+	RN=b567ca0b-e702-4e90-a01d-5008553a9110-ccs;ON=.;CB=.
chr9	41053747	41053748	chr9	68384395	68384396	BP848	MEDIUM	-	+	RC=1;MD=0;GN=PGM5P2,PGM5,N/A;GI=ENSG00000290923.1,ENSG00000154330.13,N/A;GC=1,1,1;CL=FUSION:1;MQ=55.8859,5.77116;MI=0.964759,0.914194;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr9:41040357-/chr9:41010675-,chr9:41053747-/chr9:68384395+,chr9:68384535+/chr9:41040551-	RN=2bceadfe-2ff9-4f5e-80b1-dc1708cde40d-ccs;ON=.;CB=.
chr9	41074186	41074187	chr2	113563134	113563135	BP826	MEDIUM	-	+	RC=1;MD=0;GN=PGM5P2,PGM5P4;GI=ENSG00000290923.1,ENSG00000225398.3;GC=1,1;CL=FUSION:1;MQ=1,4.73684;MI=0.924915,0.929309;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr2:113563299+/chr9:41047686-,chr9:41074186-/chr2:113563134+	RN=e97a520c-445b-4245-af21-de4ecb3cd50c-ccs;ON=.;CB=.
chr9	41189101	41189102	chr9	173367	173368	BP853	MEDIUM	-	-	RC=12;MD=5.92;GN=ZNG1F,ZNG1A;GI=ENSG00000215126.12,ENSG00000172785.19;GC=12,12;CL=PotentialTransSplicing:12;MQ=1.31597,0;MI=0.946261,0.927782;SA=7,5;BP=12;EX=12,12;IN=0,0;AC=chr9:41189101-/chr9:173367-	RN=faa3389c-3300-450b-a4a0-5be3c3055413-ccs,a43e8894-70d4-490d-b0dc-dd6d4bedb53d-ccs,cc0eab2e-28c5-4af3-9516-727310bd6e47-ccs,633211f9-389e-4625-b460-c1084d5bc010-ccs,5989c8c6-bebe-4ec4-8f9a-008750c97fd3-ccs,3ce433d7-c8c2-4c4b-8a8c-c1e335203d2f-ccs,7358059c-1537-4836-94ca-e63f996698bc-ccs,1f5066a8-afa9-4be4-b3fa-1dd3d29061cf-ccs,6d1e6577-c3aa-4e1b-9d2f-3e51b0e10026-ccs,b2a13e08-0e30-498f-a7ce-78fb87e8a6f7-ccs,4677a645-20c3-41d5-84cf-afde56e3d2e8-ccs,a58c726e-36d4-4c88-bb8b-a6669e7c8636-ccs;ON=.;CB=.
chr9	42410876	42410877	chr2	155269634	155269635	BP831	MEDIUM	-	+	RC=2;MD=110;GN=ATP5F1AP1,ATP5F1AP2;GI=ENSG00000234861.2,ENSG00000227682.2;GC=2,2;CL=FUSION:2;MQ=4.01029,3.95597;MI=0.866246,0.898065;SA=1,1;BP=2;EX=2,2;IN=0,0;AC=chr9:42410876-/chr2:155269634+	RN=cfe3333f-748d-4ddb-92fa-627d7ad8fb62-ccs,f5bc19d0-2195-4581-9718-951a7c0e0a4e-ccs;ON=.;CB=.
chr9	62375330	62375331	chr2	208255051	208255052	BP821	MEDIUM	-	-	RC=1;MD=0;GN=FAM88C,IDH1,ENSG00000234115;GI=ENSG00000204802.3,ENSG00000138413.14,ENSG00000234115.2;GC=1,1,1;CL=FUSION:1;MQ=0,60;MI=0.890076,0.926026;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr2:208254936-/chr6:7517858-,chr6:7516690-/chr2:208237168-,chr9:62375330-/chr2:208255051-	RN=38edab38-6743-4b7d-8864-c720c844b358-ccs;ON=.;CB=.
chr9	62709934	62709935	chr12	2803352	2803353	BP849	MEDIUM	-	+	RC=54;MD=52.4;GN=FKBP4P7,FKBP4;GI=ENSG00000235256.1,ENSG00000004478.8;GC=54,54;CL=PotentialTransSplicing:54;MQ=3.40016,37.0096;MI=0.879158,0.875584;SA=10,45;BP=54;EX=26,54;IN=0,0;AC=chr12:2795135+/chr9:62711403-,chr9:62709934-/chr12:2803352+	RN=e93126d4-dd65-4b07-9b1f-2e4a2afbea8c-ccs,ebdc7b70-efab-4117-a3bf-1ecb9c79b964-ccs,a710fc74-1df4-47a3-a94c-ff1ff908223f-ccs,3f0317d1-e18c-42ee-b620-0b7f0d8e724a-ccs,f0e46331-c2dd-4c4e-b4f3-e1dc28a13dfc-ccs,5effb69a-54f5-4d8d-99e1-6bfe74e47e50-ccs,2a2a6500-e34c-4cb6-87f3-55d1fb2e7931-ccs,50bfcd98-4ddd-4ef7-88c6-61e66d947a04-ccs,595c003d-deb9-4a88-856d-75cec31a8411-ccs,34da7255-ce60-498d-98da-2f31633afbfe-ccs,25124161-e94f-4077-a044-ec075866531f-ccs,0f4b93e1-4fdd-4209-93ba-0215a6fcab00-ccs,72034cf5-3535-499a-900a-593a80b17054-ccs,c05ee0c5-4291-4ba3-b33c-a11130cf1d7b-ccs,e7ad605e-d74a-4f1b-90a6-131eb2b5c2ec-ccs,45897eba-97e8-4cc6-9a4a-a197f69c2dc6-ccs,317825a7-5e7b-415b-8aff-30b5e4f923d7-ccs,b14fb5d4-bc39-4525-8e61-fdce0ed93dc0-ccs,2367af4f-e1fd-4641-a3ba-3cc52fd36b9d-ccs,a5c452fc-fabb-4f1a-911f-84d189ee0f83-ccs,7f85fa64-c1db-485e-929d-89e694f1b01c-ccs,3eb973b0-7905-43a0-bb6f-84e36a456f0e-ccs,2396728a-4238-4b3d-a7fc-ac2564e1959c-ccs,2b845d6e-9972-4925-b27b-547d1a7caa13-ccs,0f53d0f3-5faf-4b41-87a3-84bf48d4ff19-ccs,d5b6df80-09f7-4538-bbfd-b6c86bcc3e3b-ccs,cacf0c50-5dfc-40f0-8f38-b5cadbd4a15c-ccs,8ca33531-0164-4bcd-985f-324716863aee-ccs,10d3bbe0-4332-4cc3-93ed-ac35e491e106-ccs,40fc2eda-8502-40bc-b79f-258ca96af345-ccs,e1c15ab7-79d0-4c37-a642-83b5f4fe1281-ccs,7b0c25eb-4824-4868-a9df-8de083659324-ccs,8a5d70cc-6a52-472a-9632-2ca1aa1cf02e-ccs,255d3610-6b9f-4e74-975c-f950e1c91bf2-ccs,58225671-7eb5-4ef5-b005-d150dcfa9aeb-ccs,31b1494f-3cfe-4932-a41f-9c8c237945c4-ccs,ab7be5f3-2402-4f12-a228-9738c03d4725-ccs,b6676479-b8b1-48c2-aff8-df9f463bf9f3-ccs,a176a644-b3a8-4889-b4a1-aac7e9fcaac1-ccs,746c914c-0a0b-4043-9859-7223d22d9317-ccs,ed64cb64-9897-4d4c-9ae5-7de4de2f5fdf-ccs,e4f9b5ea-4b1a-4809-8360-3bfd716e025e-ccs,f1718000-2d25-41ea-b42b-19b623d7366a-ccs,2613ab5c-c685-45cf-8da1-9451e6705064-ccs,24c80bce-9bb1-435e-a13b-1666cae1b27f-ccs,724a43bf-81f2-48ac-b3f1-6d0262461710-ccs,e395a76a-600d-4606-b08a-d43c113e069b-ccs,ed5ab192-b46f-4698-b124-3fc21d460d34-ccs,2b17a4d8-9f97-4bdb-8b06-4874d0f6ef95-ccs,f2550dd7-5b94-44a5-9fab-51aeb1541a00-ccs,7d6d33e8-fc27-49a8-a4d6-4403ddc8759d-ccs,ad225c09-fbc3-4c2e-8565-230ce0270e3a-ccs,e7883b19-c5f4-4f61-b91a-3ce618d29092-ccs,2e96be8b-2363-4007-bfb6-16996d5a81c6-ccs;ON=.;CB=.
chr9	63124182	63124183	chr9	63338592	63338593	BP866	MEDIUM	-	+	RC=2;MD=2.5;GN=N/A,ENSG00000290573,ENSG00000290559,ENSG00000290546;GI=N/A,ENSG00000290573.1,ENSG00000290559.1,ENSG00000290546.1;GC=2,2,2,1;CL=FUSION:2;MQ=0.471281,7.01439;MI=0.9513,0.948956;SA=2,2;BP=2;EX=2,2;IN=0,0;AC=chr9:63124182-/chr9:63338592+,chr9:63335799+/chr9:63124294-,chr9:63338734+/chr9:40510883+,chr9:63338747+/chr9:40576573+,chr9:64640243+/chr9:63124294-	RN=df7c869f-555f-4b1e-ae89-54e25b9683a9-ccs,8b6da356-5c33-4513-bc8a-da3bda56b474-ccs;ON=.;CB=.
chr9	69013162	69013163	chr19	14093236	14093237	BP855	MEDIUM	-	-	RC=1;MD=0;GN=PRKACA,PRKACG;GI=ENSG00000072062.16,ENSG00000165059.8;GC=1,1;CL=FUSION:1;MQ=5.7712,60;MI=0.89036,0.887984;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr19:14106755-/chr9:69013535-,chr9:69013162-/chr19:14093236-	RN=a723c6dc-9ccb-4845-86e6-fc1c85cf9150-ccs;ON=.;CB=.
chr9	70917079	70917080	chr20	34560981	34560982	BP854	MEDIUM	-	-	RC=21;MD=20.2;GN=PIGUP1,PIGU;GI=ENSG00000224437.2,ENSG00000101464.11;GC=21,21;CL=PotentialTransSplicing:21;MQ=47.0093,60;MI=0.894776,0.911227;SA=17,4;BP=21;EX=14,21;IN=7,0;AC=chr9:70917079-/chr20:34560981-	RN=613c4fce-b9ec-4306-b8bb-d3bd8d57209b-ccs,fa37d5ff-f9c6-411c-bf01-7eca79295f59-ccs,68607fa9-0159-465c-9afe-1af68e9a57ba-ccs,01bc875d-39ef-4b18-abf6-ffd2c191970c-ccs,83a58290-c568-4e55-ae86-1b9bf378fbae-ccs,51e1a997-b894-4fd1-9fae-12aa9cf8da90-ccs,c1464286-8890-4c39-8684-c73867b772e9-ccs,7cda729e-a271-4236-a2ce-00c50d6e1f9c-ccs,059b3e64-ffd1-41cf-aa6f-e5e74cbea073-ccs,963f7d27-70f6-4b46-a87d-9e9b9809f236-ccs,319edf3c-96ba-4242-823f-e58f4e5c52cf-ccs,6ab81e02-49f1-4bbb-9ca3-55217745c2d4-ccs,9d5381be-c3ef-4301-a6a3-440f60872bd6-ccs,e53188ec-3db8-412f-b144-2e7818b3ad36-ccs,d961e4b6-de05-4ac3-97d1-26b663d0f70a-ccs,aa166e6c-052a-4ad2-9ddf-31fc97882f0e-ccs,99c7c5a9-22ca-4c42-81af-8250722addee-ccs,900f4bb0-eab4-4678-9f5b-b54e2ae94f33-ccs,8cad892d-7593-4929-a74c-e7c662c8ba00-ccs,a0a1e4b8-86e3-4d2d-b550-01883ae46d3f-ccs,3debf9d9-6fc1-43f7-bdda-3622c4cfee63-ccs;ON=.;CB=.
