##VERSION=0.4.1
##SAMPLE=UnnamedSample
##READTYPE=UNKNOWN
##TIME=2024-09-03T03:27:17.604573110Z
##COMMAND=pbfusion discover --gtf /Reference/annotation.bin --output-prefix /dataset/pbfusion/pbfusion --threads 50 --min-coverage 1 -b /dataset/pbfusion/NA12878_ONT_dRNA_Q10.bam
##INFO=<ID=RC,Number=1,Type=Int,Description="Number of reads supporting breakpoints">
##INFO=<ID=MD,Number=1,Type=Float,Description="Mean breakpoint variability (bp)">
##INFO=<ID=GN,Number=List,Type=String,Description="Gene names in breakpoint cluster from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GI,Number=List,Type=String,Description="Gene IDs from reference GTF. Segments not matching known genes are annotated as "N/A".">
##INFO=<ID=GC,Number=List,Type=Int,Description="Read support counts per gene name">
##INFO=<ID=CL,Number=1,Type=String,Description="Annotation of alignment classes [Fusion, ReadThrough, Unannotated, or SenseAntisense]">
##INFO=<ID=MQ,Number=2,Type=Float,Description="Phred-encoded mean map qualities for source and sink breakpoints, respectively; averaged in error probability space, not phred scores">
##INFO=<ID=MI,Number=2,Type=Float,Description="Mean alignment identity for the source and sink breakpoints, respectively">
##INFO=<ID=SA,Number=2,Type=Int,Description="Supplemental alignment counts for the source and sink">
##INFO=<ID=BP,Number=1,Type=Int,Description="Number of breakpoint pairs in cluster">
##INFO=<ID=EX,Number=2,Type=Int,Description="Counts of exonic breakpoints for the source and sink">
##INFO=<ID=IN,Number=2,Type=Int,Description="Counts of intronic breakpoints for the source and sink">
##INFO=<ID=AC,Number=List,Type=String,Description="Annotation of all breakpoints supported by reads in this cluster.">
##EXTRA=<ID=RN,Number=List,Type=String,Description="Names of reads contributing support">
##EXTRA=<ID=ON,Number=List,Type=String,Description="Names of reads contributing support if read clustering was used">
##EXTRA=<ID=CB,Number=List,Type=String,Description="Single cell barcodes contributing support">
#chr1	start1	end1	chr2	start2	end2	id	score	strand1	strand2	info	extra
chr11	61967453	61967454	chr5	17354445	17354446	BP836	MEDIUM	-	-	RC=2;MD=29.5;GN=FTH1,FTH1P10;GI=ENSG00000167996.16,ENSG00000223361.5;GC=2,2;CL=FUSION:2;MQ=40.983,1;MI=0.880131,0.865127;SA=2,0;BP=2;EX=2,2;IN=0,0;AC=chr11:61967453-/chr5:17354445-	RN=c4b8410d-e404-44f4-9cb1-ba7170826ccd-ccs,60611e6a-379b-4fe1-81f6-6240e2e9f360-ccs;ON=.;CB=.
chr11	64317311	64317312	chr2	26028450	26028451	BP834	MEDIUM	-	-	RC=1;MD=0;GN=TRMT112,TRMT112P6;GI=ENSG00000173113.7,ENSG00000268412.2;GC=1,1;CL=FUSION:1;MQ=30,60;MI=0.982456,0.884021;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr11:64317311-/chr2:26028450-	RN=463b2c4b-954e-4a3c-9d87-113dd3577caa-ccs;ON=.;CB=.
chr11	65120674	65120675	chr9	14922237	14922238	BP844	MEDIUM	-	-	RC=1;MD=0;GN=FAUP1,FAU,ENSG00000291185;GI=ENSG00000235297.3,ENSG00000149806.11,ENSG00000291185.1;GC=1,1,1;CL=FUSION:1;MQ=10.0034,60;MI=0.866316,0.884589;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr11:65120674-/chr9:14922237-,chr18:74389936-/chr11:65120733-	RN=4f8578fb-2b78-4c8b-80a5-7abc41e7dfe1-ccs;ON=.;CB=.
chr11	65145692	65145693	chr3	42785272	42785273	BP832	MEDIUM	-	-	RC=3;MD=26.5;GN=HIGD1AP10,HIGD1A;GI=ENSG00000254455.1,ENSG00000181061.14;GC=3,3;CL=FUSION:3;MQ=5.77099,59.6405;MI=0.880316,0.882486;SA=3,0;BP=3;EX=3,3;IN=0,0;AC=chr11:65145692-/chr3:42785272-	RN=d8e8fe46-1cf7-45b7-99db-9a6da5cc5dbf-ccs,9302680d-9104-425e-891e-cccb17ca2e09-ccs,0f68df46-6c63-483a-addd-67a7b110e5e3-ccs;ON=.;CB=.
chr11	66761724	66761725	chr17	5433164	5433165	BP855	MEDIUM	-	-	RC=93;MD=60.4;GN=C1QBP,C1QBPP2;GI=ENSG00000108561.8,ENSG00000213409.4;GC=93,93;CL=FUSION:93;MQ=18.6746,23.3678;MI=0.854852,0.869633;SA=86,35;BP=93;EX=93,93;IN=0,0;AC=chr11:66761724-/chr17:5433164-,chr17:5438121-/chr11:66762026-,chr17:5438839-/chr11:66762182-	RN=41ef8765-f9e7-41a2-90fb-7ba65ade24ce-ccs,dcd13870-9af0-4296-a55e-f5a073275e01-ccs,5cc94368-f05a-4ecd-b637-89d418ef8805-ccs,3fb29358-b6f6-4eda-bb75-f7cd5750b1b0-ccs,25b4aa9a-54d5-4355-9ca9-360de04e5f96-ccs,75bf8b92-8458-41d4-aef4-7d26a9779563-ccs,a191c3d2-e3cb-443c-bf64-6fb87668af48-ccs,c5550af3-466f-4f99-a29f-b4b8e370a095-ccs,a119f2f3-143b-4ce4-8328-1c139b9667f3-ccs,552cdf2d-326a-40a5-9865-d4b0aa154299-ccs,b9b222f0-8b1c-4489-923f-7eee01c2cad6-ccs,00c5f12a-8aac-4a6b-bfba-9defe6a8e97b-ccs,ee1d5b5e-cb94-487e-a1a9-e9aa6b04b5ad-ccs,796d99ee-a609-4261-98eb-57c4ed95c9d6-ccs,d1d43ad1-3b88-4a7e-8051-75d9d1ae94b9-ccs,9e1d0c14-4b5b-413d-b071-7d5930645e7f-ccs,9abd6cbb-6a98-411d-ae62-9c31ecfcd38c-ccs,61a9f803-8722-4ef3-95d6-66510835baed-ccs,11b70997-9f31-4333-8c1a-1f9b5042b72d-ccs,61263e4f-bcd7-4289-b084-c4edcd89387b-ccs,0f7e969c-bd99-4ac8-ae0e-0344f687bba2-ccs,39d4059c-9d95-4f29-be44-21bf3cb88c19-ccs,777e98b1-9ffa-4cc7-9692-336402af2be9-ccs,9a183b28-9ea9-4dc2-9c83-019ab637ab8d-ccs,8c2d5b57-1784-41b7-bf46-7a036e94d330-ccs,b8f9df24-d240-460f-8fd4-d88e4b2f6318-ccs,7def240a-d75c-480a-b499-22b48f7c1c51-ccs,b9f7eb03-0d7a-4b4f-99c4-14b14cb3b1d9-ccs,2cb78e5e-f5b6-4c00-b710-40cb8f483660-ccs,d4d17990-f25d-4a97-a0f1-2afa431eb4d5-ccs,4c510e44-0e8c-4809-a80e-d87ebce13f30-ccs,51d7ac40-2262-49b2-9823-0d7017b01f12-ccs,380b55a4-250b-496a-bd22-dd55ced6a402-ccs,ec25e892-8d69-421f-80b5-3e172ee5005f-ccs,bed1f43f-bb33-4015-a202-4cfde2850e4b-ccs,877cfc25-181a-44f6-ba94-e5225630f2f4-ccs,3cc65033-bca0-4695-ab7e-f44653b5979e-ccs,d5ecf235-1cac-4b53-b0f4-56c87a833d1b-ccs,bc72a010-00f0-4c7f-b690-2cf7e37e7ed1-ccs,bf7ca4ef-d9b1-4018-96aa-88dc95a41a8e-ccs,808ec740-8ee0-4e18-8843-4687daa3e3c5-ccs,80d19309-2a66-4bdd-a3ce-dd579298d63d-ccs,3c1013d2-ad02-4ff9-80cd-b39f3cfb08c3-ccs,c1490503-0bcf-434f-b61a-b51cc3181d75-ccs,d8dd0f77-2a61-4e5d-804b-3fa144bb6312-ccs,175d3884-55a9-4c44-9e2d-786e40c20f4c-ccs,8bf22735-22f2-4332-80b8-e0784ca84158-ccs,c3f609d7-9599-401c-abeb-752a89b60d9f-ccs,52e33e40-6f95-4018-ac73-41a2710e801f-ccs,4630e631-eec8-498f-b048-3273b18913ab-ccs,6bf206c5-3969-4f6e-a4ba-265fde9f0359-ccs,ce38443e-b0ac-4bf6-962a-c9c8eec13d3a-ccs,79925e3a-d3ce-406a-aa8f-ab33dd806b45-ccs,a0a2d2b3-05fe-4b52-838e-89bc9aaded92-ccs,6525ac10-d7b5-4491-9c5a-d3cf0e951092-ccs,cbf7bc53-12a2-4fda-898b-0e8448b9c4ae-ccs,bec75869-54fc-40f8-872e-81481232bb88-ccs,b80501ab-cd72-4a1d-9f8e-4852c2e90dc7-ccs,134b35e0-a525-4444-b31d-1e75d7fed134-ccs,342c38dd-f2b9-4144-9e81-8d738ad53fc7-ccs,6b82648a-6fe2-4cae-9e4f-5d491f303062-ccs,d53600cc-d41d-4a92-baff-390ac5981e39-ccs,e00c1fe8-2a82-41d0-a60b-f23fd0c19581-ccs,e9494633-6779-4d50-bc94-49ab12f4271c-ccs,d87808a4-ec75-4852-b965-8710f02bb8fb-ccs,80720da5-f8e0-464e-bed8-dd22ef47225b-ccs,1aff0171-2ff8-43a7-849d-2494e0adff7e-ccs,6b6ee354-5bc8-4fca-80ac-1236fa05224e-ccs,cacc109a-b292-4e22-b594-41e36a64fd0b-ccs,9d075197-315c-4944-a7b4-c7b408d94f63-ccs,f31b048e-ad71-4834-9f64-10578958b227-ccs,cb22b245-bd17-4b8b-8214-734eda80f9b7-ccs,23e9d655-e1c0-44f7-a923-e04957efb4d3-ccs,935132e5-d7e4-45c3-9ae8-e0c92e68bc41-ccs,89dc5647-7bbe-4a32-adf8-db1603fd0aa9-ccs,2f9d1fdb-d8b7-4f0c-acbd-618ec22f9d76-ccs,0b0a2bda-5f39-432f-9b17-92d695c1e77c-ccs,d09edaea-c355-48bb-8274-1b3123d704ff-ccs,bfebb54c-1936-4c95-b6d4-0fbf55f0a80a-ccs,240a3b06-827f-4800-a32f-654ff236e511-ccs,840f4663-95f7-4b1c-9c4f-6dafd50d5d3b-ccs,abf4d5fc-2a5c-403a-8929-991c3dd5fba9-ccs,9c29d6ab-81c8-45c5-b384-8fe71e15c9b6-ccs,d27fa4d5-79c1-4b14-b225-05b4f390e738-ccs,0916c19d-317f-49b4-a33e-70e83c5a5480-ccs,c7300468-79ae-4b0f-b965-9b93e0f0201d-ccs,f1a8150f-83e6-4b6f-a91b-4e5c316610e4-ccs,c8e6fca3-317c-4b0d-8438-ecba68cbb3e2-ccs,a34d570f-87e0-4fb2-91ac-5afadecbaf85-ccs,b651a411-adab-4638-93ff-04d747bd72ce-ccs,67c95eec-f52b-45da-b42d-35f24ec98eca-ccs,a97074ca-e798-4d58-a441-51bcfe4491e3-ccs,49199cdd-84c3-4167-acd6-b001938d7999-ccs;ON=.;CB=.
chr11	67682718	67682719	chr5	40827951	40827952	BP838	MEDIUM	-	-	RC=11;MD=16.8;GN=RPL37P2,RPL37;GI=ENSG00000239559.2,ENSG00000145592.14;GC=11,11;CL=FUSION:11;MQ=9.89159,60;MI=0.89844,0.872807;SA=11,0;BP=11;EX=6,11;IN=0,0;AC=chr11:67682718-/chr5:40827951-	RN=fbdb018b-0353-4cbc-a390-7830abd432eb-ccs,184e8fda-43ec-4714-96f0-02c599d58932-ccs,c9d833f4-e582-47b7-b64a-def53f4a952f-ccs,6e0ea89a-abe4-4c78-8e95-bab82e5e81b4-ccs,d0840c28-8575-4376-898d-3315fbe18016-ccs,5d8d42dd-5b51-475a-8df0-ba640715a321-ccs,149e6dca-71dc-494e-97ad-61a9fb232faf-ccs,3e0451e0-362c-40a2-98b3-e77fc38a3a79-ccs,3d1957fe-0304-44fc-9e32-30a1329983af-ccs,5626cf4a-b72f-40cb-abae-2518f2d2030d-ccs,d6bb0c9a-a5b8-432f-a5cc-87bf2a2baa7c-ccs;ON=.;CB=.
chr11	67682826	67682827	chr5	40832564	40832565	BP839	MEDIUM	-	-	RC=2;MD=5.5;GN=RPL37P2,RPL37;GI=ENSG00000239559.2,ENSG00000145592.14;GC=2,2;CL=FUSION:2;MQ=25.0081,60;MI=0.884506,0.896708;SA=2,0;BP=2;EX=1,2;IN=0,0;AC=chr11:67682826-/chr5:40832564-	RN=3705a814-0df1-4f31-bc9b-aed18257fdc6-ccs,00630bd5-536e-4672-957f-7a90cecc3a14-ccs;ON=.;CB=.
chr11	72111923	72111924	chrX	8856948	8856949	BP861	MEDIUM	-	-	RC=1;MD=0;GN=ANAPC15,ANAPC15P1;GI=ENSG00000110200.9,ENSG00000231619.1;GC=1,1;CL=FUSION:1;MQ=60,44.942;MI=0.905263,0.907129;SA=0,1;BP=1;EX=1,1;IN=0,0;AC=chr11:72111923-/chrX:8856948-,chrX:8856847-/chr11:72110226-	RN=a156aeff-f430-4f1a-836c-8c2b90b9d3ed-ccs;ON=.;CB=.
chr11	74745697	74745698	chr6	132817559	132817560	BP840	MEDIUM	-	+	RC=1;MD=0;GN=ENSG00000227615,RPS12;GI=ENSG00000227615.1,ENSG00000112306.8;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.910405,0.893333;SA=0,1;BP=1;EX=1,0;IN=0,0;AC=chr11:74745697-/chr6:132817559+	RN=1932eef6-548e-4a46-98fb-0dcdd4924597-ccs;ON=.;CB=.
chr11	74745714	74745715	chr16	15884202	15884203	BP853	MEDIUM	-	-	RC=1;MD=0;GN=ENSG00000227615,CEP20;GI=ENSG00000227615.1,ENSG00000133393.13;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.896789,0.91105;SA=1,1;BP=1;EX=0,1;IN=0,0;AC=chr11:74745714-/chr16:15884202-	RN=16058ec4-433f-4834-b59b-80c56cb98f35-ccs;ON=.;CB=.
chr11	76380908	76380909	chr8	78762501	78762502	BP843	MEDIUM	-	-	RC=1;MD=0;GN=THAP12,THAP12P7;GI=ENSG00000137492.9,ENSG00000253919.1;GC=1,1;CL=FUSION:1;MQ=49,1;MI=0.851852,0.860577;SA=1,0;BP=1;EX=1,0;IN=0,1;AC=chr11:76380908-/chr8:78762501-	RN=0759aba1-3297-4332-bb13-f1e5885bf83d-ccs;ON=.;CB=.
chr11	77637588	77637589	chr4	169832776	169832777	BP834	MEDIUM	-	+	RC=2;MD=14.2;GN=CLNS1A,ENSG00000248625;GI=ENSG00000074201.9,ENSG00000248625.1;GC=2,2;CL=FUSION:2;MQ=60,7.02045;MI=0.920331,0.866744;SA=1,2;BP=2;EX=1,0;IN=0,0;AC=chr11:77637588-/chr4:169832776+,chr4:169833382+/chr11:77616696-	RN=137b8300-200d-4348-90fd-7d6807407200-ccs,4245ac8a-e6da-46b6-9d2e-c317a4c225a0-ccs;ON=.;CB=.
chr11	77938649	77938650	chr7	65179289	65179290	BP842	MEDIUM	-	+	RC=3;MD=11.8;GN=INTS4,INTS4P1;GI=ENSG00000149262.19,ENSG00000290545.1;GC=3,3;CL=PotentialTransSplicing:3;MQ=9.97811,5.22165;MI=0.946275,0.909782;SA=3,3;BP=3;EX=3,3;IN=0,0;AC=chr11:77938649-/chr7:65179289+,chr7:65179497+/chr11:77879129-,chr7:65179497+/chr11:77891464-,chr7:65179497+/chr11:77924666-	RN=21840771-84b0-4572-bc48-79a7282224e6-ccs,075a2bb8-ca52-4c15-b476-dab0ffa77c14-ccs,cb96dc47-6df2-4113-b3dd-64a585652ffb-ccs;ON=.;CB=.
chr11	77960951	77960952	chr7	65525803	65525804	BP841	MEDIUM	-	-	RC=2;MD=7.75;GN=INTS4,ENSG00000235421;GI=ENSG00000149262.19,ENSG00000235421.1;GC=2,2;CL=PotentialTransSplicing:2;MQ=30.7272,2.99943;MI=0.93824,0.924008;SA=2,1;BP=2;EX=2,2;IN=0,0;AC=chr11:77960951-/chr7:65525803-,chr7:65525627-/chr11:77918979-	RN=a067487a-d020-49f7-92fb-876f19a8aa97-ccs,e1514bd4-a149-41b2-a393-adb4e84b4f21-ccs;ON=.;CB=.
chr11	77960951	77960952	chr7	65685599	65685600	BP845	MEDIUM	-	+	RC=3;MD=3.67;GN=INTS4,INTS4P2,INTS4P1;GI=ENSG00000149262.19,ENSG00000273024.7,ENSG00000290545.1;GC=3,3,1;CL=PotentialTransSplicing:3;MQ=43.9035,4.11853;MI=0.943549,0.932033;SA=1,3;BP=3;EX=3,3;IN=0,0;AC=chr11:77901419-/chr7:65212646+,chr11:77960951-/chr7:65685599+,chr7:65212791+/chr11:77879129-,chr7:65685781+/chr11:77903621-,chr7:65689451+/chr11:77901552-	RN=439edcd8-5de1-4dcd-b343-bfed4b826507-ccs,2d6fbf51-cf5a-408a-a1aa-e57a8bac8614-ccs,d6d21224-edba-4a26-8076-f5fa5cc6fc5c-ccs;ON=.;CB=.
chr11	83267034	83267035	chr4	74086158	74086159	BP835	MEDIUM	-	-	RC=1;MD=0;GN=CCDC90B,ENSG00000251017;GI=ENSG00000137500.10,ENSG00000251017.1;GC=1,1;CL=FUSION:1;MQ=60,4.01029;MI=0.871818,0.932424;SA=0,1;BP=1;EX=0,1;IN=1,0;AC=chr11:83267034-/chr4:74086158-,chr4:74086052-/chr11:83261898-	RN=0767eba2-04ee-4dc1-87d4-961d0b3f01f3-ccs;ON=.;CB=.
chr11	83280138	83280139	chr4	74086435	74086436	BP836	MEDIUM	-	-	RC=2;MD=27.2;GN=CCDC90B,ENSG00000251017;GI=ENSG00000137500.10,ENSG00000251017.1;GC=2,2;CL=FUSION:2;MQ=46.6357,42.2199;MI=0.917783,0.877997;SA=1,2;BP=2;EX=1,2;IN=1,0;AC=chr11:83280138-/chr4:74086435-,chr4:74086052-/chr11:83261898-	RN=539b74f2-054e-4eb7-abc1-a34ac3ec6ea4-ccs,b312bd95-be85-48e2-8a8a-dbf43b668dad-ccs;ON=.;CB=.
chr11	83285125	83285126	chr4	74086342	74086343	BP837	MEDIUM	-	-	RC=9;MD=257;GN=CCDC90B,ENSG00000251017;GI=ENSG00000137500.10,ENSG00000251017.1;GC=9,9;CL=FUSION:9;MQ=60,12.7572;MI=0.871906,0.890429;SA=8,2;BP=9;EX=9,9;IN=0,0;AC=chr11:83285125-/chr4:74086342-,chr4:74086052-/chr11:83261898-	RN=434cb346-09cc-4622-b29c-c59c7197c521-ccs,151ba0fc-3892-453e-beb3-1efc4833ca42-ccs,73f5142f-e4ce-413b-8629-4b2e52f61689-ccs,f67a94dd-13cf-4b78-8ccf-be6f5f57d929-ccs,7a296a66-8062-4d07-a9f9-c82467dc62b0-ccs,47e1fb6c-c5e3-44d5-8b62-6340cd399e9f-ccs,71ed5447-74d0-4a6f-b9e2-6e4b66cb9592-ccs,52171f61-111d-4030-905b-b134e807b5fc-ccs,6119f0d0-0aab-4153-a8c3-05584d9f3926-ccs;ON=.;CB=.
chr11	88300530	88300531	chr11	88149956	88149957	BP852	MEDIUM	-	-	RC=1;MD=0;GN=CTSC,RAB38;GI=ENSG00000109861.17,ENSG00000123892.12;GC=1,1;CL=FUSION:1;MQ=48.4519,60;MI=0.928355,0.906103;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr11:88300530-/chr11:88149956-	RN=9a5e63f1-4e6a-437d-8e66-24241dfb4d42-ccs;ON=.;CB=.
chr11	90210539	90210540	chr2	42826808	42826809	BP835	MEDIUM	-	-	RC=1;MD=0;GN=CHORDC1,CHORDC1P1;GI=ENSG00000110172.12,ENSG00000232202.1;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.89317,0.876538;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr11:90210539-/chr2:42826808-,chr2:42826471-/chr11:90202551-	RN=85e14a81-56ca-4705-bcd0-aebf4a95335c-ccs;ON=.;CB=.
chr11	90222988	90222989	chr18	2946565	2946566	BP855	MEDIUM	-	-	RC=2;MD=0.25;GN=CHORDC1,CHORDC1P4;GI=ENSG00000110172.12,ENSG00000263606.1;GC=2,2;CL=FUSION:2;MQ=60,24.7703;MI=0.938963,0.877748;SA=2,1;BP=2;EX=2,2;IN=0,0;AC=chr11:90222988-/chr18:2946565-,chr18:2945690-/chr11:90202550-	RN=cfb46ac9-f6c0-4c6b-94bc-f6f008ca1cc1-ccs,71162d6c-6aa0-404c-86ce-2dc6a18f6081-ccs;ON=.;CB=.
chr11	94188344	94188345	chr12	110435048	110435049	BP849	MEDIUM	-	-	RC=33;MD=24.9;GN=ARPC3P3,ARPC3;GI=ENSG00000256745.1,ENSG00000111229.16;GC=33,33;CL=FUSION:33;MQ=13.3281,44.8862;MI=0.863015,0.854126;SA=2,31;BP=33;EX=18,33;IN=0,0;AC=chr11:94188344-/chr12:110435048-	RN=13dfb30c-c403-4b57-9ae4-025543054e89-ccs,ca87055f-e8eb-4df0-b18f-e1bfa3e2f0b2-ccs,4d4f0d01-1c2b-4296-b1db-b18adb81cba5-ccs,7fd9844c-5925-4a2f-ba76-72ff59df9cdd-ccs,940f39dd-c208-48d6-96e9-dc129a2d3c9f-ccs,a85d226f-d703-4abe-b3ea-a93c8cdbd119-ccs,4185df78-bde5-453c-925b-60f4dc1a6493-ccs,61bebe8c-5203-419f-a65a-10174a762ae7-ccs,ef0f47f5-94b2-4a55-8e6b-faaff29c6d03-ccs,da237f61-2a71-43aa-9892-965bc78e6b5a-ccs,2bfe14d3-958b-41cf-b1aa-250117cebad7-ccs,89d86420-4f70-4bbc-a03c-6901b1da7382-ccs,05001711-4763-4405-9dbe-5cd4bdb26746-ccs,7760171c-4040-43e6-aa2a-c141eb353ee5-ccs,ae12db11-b7a9-4a37-a5e9-529e7132ddab-ccs,a7d6b36e-a7ef-49eb-a23d-5e7aae11bd71-ccs,9be2e857-53d2-4d72-b98e-9caef703b61f-ccs,9545d5f6-b3ef-4d6d-803d-d351bbcbbaaa-ccs,eeb9dbcf-22bc-4279-b9ab-1142ac7ee50e-ccs,77960beb-f3a3-4277-8837-ba590399af57-ccs,457db477-ad67-430d-9576-15b74c74696b-ccs,0869870c-a518-4d17-916b-40d871a1cdc9-ccs,506899af-5276-43c2-a27f-5b17edca27d1-ccs,8cc90ae7-060f-4e16-9f0e-3807f62f8e7a-ccs,44e47bb1-77bf-4530-b68f-b0108983af3d-ccs,d81defb2-663b-4fdd-bb15-5ace46195863-ccs,1f16f2d7-a45c-412e-a354-feff00b08cf9-ccs,fc3fb377-9d56-42b7-b458-96e744453303-ccs,3f04396a-e40d-4783-aac2-3704473201b1-ccs,a5fcf833-cbcd-4563-87b4-cb0385b31e37-ccs,d1815cde-6597-4489-907b-9f4a7582fa3a-ccs,47abd05d-4c10-438f-8719-a9f1105201b1-ccs,f484a92b-6a22-4880-91ae-24fa2ee440a6-ccs;ON=.;CB=.
chr11	94471572	94471573	chr3	156113038	156113039	BP836	MEDIUM	-	-	RC=2;MD=42;GN=MRE11,MRE11P1;GI=ENSG00000020922.13,ENSG00000242537.1;GC=2,2;CL=FUSION:2;MQ=49.7979,7.30654;MI=0.920998,0.8806;SA=2,2;BP=2;EX=2,1;IN=0,1;AC=chr11:94471572-/chr3:156113038-,chr3:156111490-/chr11:94420182-,chr3:156111989-/chr11:94447439-	RN=aefcd1e6-d09e-436e-83b5-fff3281dd39f-ccs,cfd287c5-0456-43c4-881e-da69e1e8c456-ccs;ON=.;CB=.
chr11	94490829	94490830	chr3	156112795	156112796	BP838	MEDIUM	-	-	RC=1;MD=0;GN=MRE11,MRE11P1;GI=ENSG00000020922.13,ENSG00000242537.1;GC=1,1;CL=FUSION:1;MQ=18,48.8408;MI=0.930769,0.891699;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr11:94490829-/chr3:156112795-,chr3:156111989-/chr11:94447439-	RN=a70d8eb7-8401-4035-9d02-a2aef161d08d-ccs;ON=.;CB=.
chr11	94493736	94493737	chr3	156114357	156114358	BP839	MEDIUM	-	-	RC=1;MD=0;GN=MRE11,MRE11P1;GI=ENSG00000020922.13,ENSG00000242537.1;GC=1,1;CL=FUSION:1;MQ=60,33.006;MI=0.857143,0.878203;SA=1,0;BP=1;EX=1,0;IN=0,0;AC=chr11:94493736-/chr3:156114357-,chr3:156113428-/chr11:94470641-	RN=4d3c1d36-8989-4988-b1d2-81ac4fd9e48f-ccs;ON=.;CB=.
chr11	106827604	106827605	chr12	21449561	21449562	BP849	MEDIUM	-	+	RC=1;MD=0;GN=ENSG00000213252,PYROXD1;GI=ENSG00000213252.3,ENSG00000121350.16;GC=1,1;CL=FUSION:1;MQ=20,60;MI=0.902439,0.854707;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr11:106827604-/chr12:21449561+,chr12:21455134+/chr11:106827243-	RN=d0135236-2af9-4d54-a6e7-f0ddf0c2e783-ccs;ON=.;CB=.
chr11	107404038	107404039	chr17	40628994	40628995	BP858	MEDIUM	-	-	RC=1;MD=0;GN=SMARCE1,SMARCE1P1;GI=ENSG00000073584.20,ENSG00000225215.1;GC=1,1;CL=FUSION:1;MQ=4.01029,60;MI=0.893359,0.851915;SA=1,1;BP=1;EX=1,1;IN=0,0;AC=chr11:107404038-/chr17:40628994-,chr17:40639978-/chr11:107404355-	RN=1182a971-aa8b-438b-b3dd-111d89d569d7-ccs;ON=.;CB=.
chr11	107556766	107556767	chr1	171083779	171083780	BP831	MEDIUM	-	+	RC=2;MD=10.5;GN=ALKBH8,ENSG00000226552;GI=ENSG00000137760.15,ENSG00000226552.2;GC=2,2;CL=FUSION:2;MQ=60,13.9064;MI=0.950416,0.885702;SA=2,2;BP=2;EX=2,2;IN=0,0;AC=chr1:171084095+/chr11:107532404-,chr1:171084236+/chr11:107525592-,chr11:107556766-/chr1:171083779+	RN=ba956508-7561-447e-bccf-e853018431c0-ccs,132aa13a-01c1-46d7-b812-1c35ab95f26b-ccs;ON=.;CB=.
chr11	110257839	110257840	chrX	27518777	27518778	BP866	MEDIUM	-	+	RC=5;MD=18;GN=RDX,RDXP3;GI=ENSG00000137710.17,ENSG00000238247.2;GC=5,5;CL=FUSION:5;MQ=23.4117,60;MI=0.924186,0.855801;SA=5,5;BP=5;EX=5,5;IN=0,0;AC=chr11:110257839-/chrX:27518777+,chrX:27519723+/chr11:110232034-	RN=a0a52fb8-1f82-4ffb-b34d-04941de9179d-ccs,a13d4783-89df-4dc5-bc05-89a62d16d7d4-ccs,973d901c-0404-4e02-be5e-08c1b45f6ee2-ccs,73c76644-86ef-4099-b9e6-706523e2ce06-ccs,d2b698fd-2117-4830-b6a1-5e525e119de9-ccs;ON=.;CB=.
chr11	110263958	110263959	chrX	27518773	27518774	BP867	MEDIUM	-	+	RC=4;MD=9.5;GN=RDX,RDXP3;GI=ENSG00000137710.17,ENSG00000238247.2;GC=4,4;CL=FUSION:4;MQ=33.0119,60;MI=0.908555,0.865665;SA=4,4;BP=4;EX=4,4;IN=0,0;AC=chr11:110263958-/chrX:27518773+,chrX:27519723+/chr11:110232034-	RN=9dd4a2bc-4085-42c8-a3de-0a3dea138fe8-ccs,85a42136-703e-4403-9f88-8a8ff0239910-ccs,c97166b0-7ded-4853-beec-ea2b5e183a61-ccs,bb596d7f-a70c-498a-a878-98ec55bff320-ccs;ON=.;CB=.
chr11	112029708	112029709	chr1	42676689	42676690	BP832	MEDIUM	-	+	RC=2;MD=0;GN=PPIHP1,PPIH;GI=ENSG00000230911.1,ENSG00000171960.12;GC=2,2;CL=FUSION:2;MQ=30.0081,60;MI=0.871136,0.898576;SA=0,2;BP=2;EX=2,2;IN=0,0;AC=chr11:112029708-/chr1:42676689+	RN=631ef472-64ac-4218-bc18-a287defe98b6-ccs,0d55586e-3580-4ace-a854-1db96c180690-ccs;ON=.;CB=.
chr11	116787892	116787893	chr6	108786954	108786955	BP839	MEDIUM	-	-	RC=1;MD=0;GN=ZPR1,ZPR1P1;GI=ENSG00000109917.11,ENSG00000219565.2;GC=1,1;CL=FUSION:1;MQ=60,60;MI=0.906667,0.850177;SA=1,0;BP=1;EX=1,1;IN=0,0;AC=chr11:116787892-/chr6:108786954-	RN=8cf5cddf-1c48-464f-8a04-4aab14ee18b9-ccs;ON=.;CB=.
